tier,quality_score,metro,title,best_email,all_emails,email_sources,phone,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,primary_contact,primary_contact_channel,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_original,pain_quote_2_original,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason
D,4.59,san francisco,One Stop Tires,moonnad@yahoo.com,moonnad@yahoo.com,gosom_scraper,+1 415-349-4065,https://one-stop-tires-llc.brandrepmarketing.com/landing-page#section-eZ5p511yJ7,"4249 Mission St, San Francisco, CA 94112, United States",https://www.google.com/maps/place/One+Stop+Tires/data=!4m7!3m6!1s0x808f7f0cf38854f3:0x733f5b3fbd350851!8m2!3d37.7293818!4d-122.4302899!16s%2Fg%2F11z12_4q5r!19sChIJ81SI8wx_j4ARUQg1vT9bP3M,,,,,,,,,,,,,,,0,,,,,,,,,,,ok,,34,4.9,24,32,,https://www.google.com/maps/place/One+Stop+Tires/data=!4m7!3m6!1s0x808f7f0cf38854f3:0x733f5b3fbd350851!8m2!3d37.7293818!4d-122.4302899!16s%2Fg%2F11z12_4q5r!19sChIJ81SI8wx_j4ARUQg1vT9bP3M?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,4.24,san francisco,Enthusiast Auto Care,,,,+1 415-830-4008,http://www.infiniticare.com,,https://www.google.com/maps/place/Enthusiast+Auto+Care/data=!4m7!3m6!1s0x808f7e77b5adee55:0x8f76bc7ea56b0d1a!8m2!3d37.7396424!4d-122.4487406!16s%2Fg%2F1td9_xyl!19sChIJVe6ttXd-j4ARGg1rpX68do8,,,,,,,,,,,,,,,0,,,,,,,,,,,open_error,,19,4.8,2,10,http://www.infiniticare.com/,https://www.google.com/maps/place/Enthusiast+Auto+Care/data=!4m7!3m6!1s0x808f7e77b5adee55:0x8f76bc7ea56b0d1a!8m2!3d37.7396424!4d-122.4487406!16s%2Fg%2F1td9_xyl!19sChIJVe6ttXd-j4ARGg1rpX68do8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,3.69,san francisco,Bay sf detailing,detailingbaysf@gmail.com,detailingbaysf@gmail.com,agent_browser_crawl,+1 415-629-2122,https://baysfdetailing.lovable.app,"363 6th St, San Francisco, CA 94103, United States",https://www.google.com/maps/place/Bay+sf+detailing/data=!4m7!3m6!1s0xa1c6358ea29c497b:0x7b65e1c014383898!8m2!3d37.7779352!4d-122.4046117!16s%2Fg%2F11z23t3_95!19sChIJe0mcoo41xqERmDg4FMDhZXs,,,,,,,,,,,,,,,0,,,,,,,,,,,ok,,17,5,9,17,https://baysfdetailing.lovable.app/,https://www.google.com/maps/place/Bay+sf+detailing/data=!4m7!3m6!1s0xa1c6358ea29c497b:0x7b65e1c014383898!8m2!3d37.7779352!4d-122.4046117!16s%2Fg%2F11z23t3_95!19sChIJe0mcoo41xqERmDg4FMDhZXs?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,3.0,san francisco,At2Detailing,info@at2detailing.com,info@at2detailing.com,gosom_scraper,+1 415-579-6809,http://www.at2detailing.com#!contact/cgbd,"1641 Jackson St, San Francisco, CA 94109, United States",https://www.google.com/maps/place/At2Detailing/data=!4m7!3m6!1s0x808580ea47a0df3d:0x68178f98d22d100b!8m2!3d37.7939655!4d-122.4220427!16s%2Fg%2F11c1vjxm19!19sChIJPd-gR-qAhYARCxAt0piPF2g,,,,,,,,,,,,,,,0,,,,,,,,,,,ok,,10,5,0,7,http://www.at2detailing.com/#!contact/cgbd,https://www.google.com/maps/place/At2Detailing/data=!4m7!3m6!1s0x808580ea47a0df3d:0x68178f98d22d100b!8m2!3d37.7939655!4d-122.4220427!16s%2Fg%2F11c1vjxm19!19sChIJPd-gR-qAhYARCxAt0piPF2g?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,0.0,san francisco,Parts Warehouse Distribution,,,,+1 650-616-4990,,"449 Littlefield Ave, South San Francisco, CA 94080, United States",https://www.google.com/maps/place/Parts+Warehouse+Distribution/data=!4m7!3m6!1s0x808f784eacdaa571:0xc3069ef09d88b7ea!8m2!3d37.6508642!4d-122.3951353!16s%2Fg%2F1tfctf_l!19sChIJcaXarE54j4AR6reInfCeBsM,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,5,0,1,,https://www.google.com/maps/place/Parts+Warehouse+Distribution/data=!4m7!3m6!1s0x808f784eacdaa571:0xc3069ef09d88b7ea!8m2!3d37.6508642!4d-122.3951353!16s%2Fg%2F1tfctf_l!19sChIJcaXarE54j4AR6reInfCeBsM?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,0.0,san francisco,Shkib,,,,,,"San Francisco, CA 94103, United States",https://www.google.com/maps/place/Shkib/data=!4m7!3m6!1s0x808581002434621d:0xaac2e95bedce2256!8m2!3d37.7749295!4d-122.4194155!16s%2Fg%2F11z48x7rqn!19sChIJHWI0JACBhYARViLO7Vvpwqo,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,5,0,0,,https://www.google.com/maps/place/Shkib/data=!4m7!3m6!1s0x808581002434621d:0xaac2e95bedce2256!8m2!3d37.7749295!4d-122.4194155!16s%2Fg%2F11z48x7rqn!19sChIJHWI0JACBhYARViLO7Vvpwqo?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
C,17.72,san francisco,Thrifty Car Rental - San Francisco - O'farrell Street Ca Tle,,,,+1 415-771-5332,https://www.thrifty.com/us/en/location/unitedstates/california/sanfrancisco/sfoc02,"364 O'Farrell St, San Francisco, CA 94102, United States",https://www.google.com/maps/place/Thrifty+Car+Rental+-+San+Francisco+-+O%27farrell+Street+Ca+Tle/data=!4m7!3m6!1s0x8085808fafe78a0d:0x847276249afc0b57!8m2!3d37.7862794!4d-122.4106612!16s%2Fg%2F1tdd5h7g!19sChIJDYrnr4-AhYARVwv8miR2coQ,,,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,375,2.4,10,11,https://www.thrifty.com/us/en/location/unitedstates/california/sanfrancisco/sfoc02?utm_campaign=gmb-Thrifty-Car-Rental---San-Francisco---O-farrell-Street-Ca-Tle&utm_medium=gmb-websitelink&utm_source=Google,https://www.google.com/maps/place/Thrifty+Car+Rental+-+San+Francisco+-+O%27farrell+Street+Ca+Tle/data=!4m7!3m6!1s0x8085808fafe78a0d:0x847276249afc0b57!8m2!3d37.7862794!4d-122.4106612!16s%2Fg%2F1tdd5h7g!19sChIJDYrnr4-AhYARVwv8miR2coQ?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
C,17.28,san francisco,Hertz Car Rental - San Francisco - Mason Street,,,,+1 415-771-2200,https://www.hertz.com/us/en/location/unitedstates/california/sanfrancisco/sfoc10,"325 Mason St, San Francisco, CA 94102, United States",https://www.google.com/maps/place/Hertz+Car+Rental+-+San+Francisco+-+Mason+Street/data=!4m7!3m6!1s0x8085808f07cdad4f:0x10e8dc76f681b8d1!8m2!3d37.7866263!4d-122.4099191!16s%2Fg%2F1tf3zlj8!19sChIJT63NB4-AhYAR0biB9nbc6BA,,,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,912,2.8,5,10,https://www.hertz.com/us/en/location/unitedstates/california/sanfrancisco/sfoc10?utm_campaign=gmb-Hertz-Car-Rental---San-Francisco---Mason-Street&utm_medium=gmb-websitelink&utm_source=Google,https://www.google.com/maps/place/Hertz+Car+Rental+-+San+Francisco+-+Mason+Street/data=!4m7!3m6!1s0x8085808f07cdad4f:0x10e8dc76f681b8d1!8m2!3d37.7866263!4d-122.4099191!16s%2Fg%2F1tf3zlj8!19sChIJT63NB4-AhYAR0biB9nbc6BA?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
C,16.66,san francisco,Hertz Car Rental - San Francisco - San Francisco International Airport (SFO),,,,+1 650-624-6600,https://www.hertz.com/us/en/location/unitedstates/california/sanfrancisco/sfot15,"780 N McDonnell Rd, San Francisco, CA 94128, United States",https://www.google.com/maps/place/Hertz+Car+Rental+-+San+Francisco+-+San+Francisco+International+Airport+%28SFO%29/data=!4m7!3m6!1s0x808f782b5d912d6f:0x3c746fb16976bc13!8m2!3d37.6283417!4d-122.4004112!16s%2Fg%2F11b6sx1n3y!19sChIJby2RXSt4j4ARE7x2abFvdDw,,,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,3567,3.4,2,10,https://www.hertz.com/us/en/location/unitedstates/california/sanfrancisco/sfot15?utm_campaign=gmb-Hertz-Car-Rental---San-Francisco---San-Francisco-International-Airport--SFO-&utm_medium=gmb-websitelink&utm_source=Google,https://www.google.com/maps/place/Hertz+Car+Rental+-+San+Francisco+-+San+Francisco+International+Airport+%28SFO%29/data=!4m7!3m6!1s0x808f782b5d912d6f:0x3c746fb16976bc13!8m2!3d37.6283417!4d-122.4004112!16s%2Fg%2F11b6sx1n3y!19sChIJby2RXSt4j4ARE7x2abFvdDw?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
C,15.5,san francisco,Avis Car Rental,custserv@avis.com,custserv@avis.com,gosom_scraper,+1 650-877-6780,https://www.avis.com/en/locations/nam/us/ca/san-francisco/sfo,"780 N McDonnell Rd, San Francisco, CA 94128, United States",https://www.google.com/maps/place/Avis+Car+Rental/data=!4m7!3m6!1s0x808580873ead7ce1:0x321cfe10df42c7a1!8m2!3d37.628173!4d-122.400379!16s%2Fg%2F1tfrg_7d!19sChIJ4XytPoeAhYARocdC3xD-HDI,,,,,,,,,,,,,,,0,,,,,,,,,,,ok,,6795,3.9,5,11,https://www.avis.com/en/locations/nam/us/ca/san-francisco/sfo?utm_source=google&utm_medium=gbp&utm_campaign=avis_gbp,https://www.google.com/maps/place/Avis+Car+Rental/data=!4m7!3m6!1s0x808580873ead7ce1:0x321cfe10df42c7a1!8m2!3d37.628173!4d-122.400379!16s%2Fg%2F1tfrg_7d!19sChIJ4XytPoeAhYARocdC3xD-HDI?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
D,14.05,san francisco,Avis Car Rental,custserv@avis.com,custserv@avis.com,gosom_scraper,+1 415-441-4141,https://www.avis.com/en/locations/nam/us/ca/san-francisco/fmw,"500 Beach St, San Francisco, CA 94133, United States",https://www.google.com/maps/place/Avis+Car+Rental/data=!4m7!3m6!1s0x808580e3e7f1cb87:0xeb2812cdad81b9ee!8m2!3d37.8073168!4d-122.4178729!16s%2Fg%2F1td20h82!19sChIJh8vx5-OAhYAR7rmBrc0SKOs,,,,,,,,,,,,,,,0,,,,,,,,,,,ok,,261,3.2,8,10,https://www.avis.com/en/locations/nam/us/ca/san-francisco/fmw?utm_source=google&utm_medium=gbp&utm_campaign=avis_gbp,https://www.google.com/maps/place/Avis+Car+Rental/data=!4m7!3m6!1s0x808580e3e7f1cb87:0xeb2812cdad81b9ee!8m2!3d37.8073168!4d-122.4178729!16s%2Fg%2F1td20h82!19sChIJh8vx5-OAhYAR7rmBrc0SKOs?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
D,13.98,san francisco,Hertz Car Rental - San Francisco - Ellis Street,,,,+1 415-923-1119,https://www.hertz.com/us/en/location/unitedstates/california/sanfrancisco/sfoc13,"840 Ellis St, San Francisco, CA 94109, United States",https://www.google.com/maps/place/Hertz+Car+Rental+-+San+Francisco+-+Ellis+Street/data=!4m7!3m6!1s0x80858096603c6129:0x691b5acd7a0db7e8!8m2!3d37.7840666!4d-122.4201558!16s%2Fg%2F1tcxpx7j!19sChIJKWE8YJaAhYAR6LcNes1aG2k,,,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,335,3.3,6,10,https://www.hertz.com/us/en/location/unitedstates/california/sanfrancisco/sfoc13?utm_campaign=gmb-Hertz-Car-Rental---San-Francisco---Ellis-Street&utm_medium=gmb-websitelink&utm_source=Google,https://www.google.com/maps/place/Hertz+Car+Rental+-+San+Francisco+-+Ellis+Street/data=!4m7!3m6!1s0x80858096603c6129:0x691b5acd7a0db7e8!8m2!3d37.7840666!4d-122.4201558!16s%2Fg%2F1tcxpx7j!19sChIJKWE8YJaAhYAR6LcNes1aG2k?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
D,13.98,san francisco,Budget Car Rental,custserv@budget.com,custserv@budget.com,gosom_scraper,+1 415-674-1917,https://www.budget.com/en/locations/us/ca/san-francisco/us2,"675 Post St, San Francisco, CA 94109, United States",https://www.google.com/maps/place/Budget+Car+Rental/data=!4m7!3m6!1s0x8085808e1d851015:0x7cb54e3d37f419a4!8m2!3d37.7874764!4d-122.4127321!16s%2Fg%2F11b63f670b!19sChIJFRCFHY6AhYARpBn0Nz1OtXw,https://www.facebook.com/Budget/,https://www.instagram.com/budget/,https://www.linkedin.com/company/avis-budget-group/careers,,,https://www.youtube.com/user/Budget,,,,,,,,,0,,,,,,,,,,,ok,,335,3.3,7,10,https://www.budget.com/en/locations/us/ca/san-francisco/us2?utm_source=google&utm_medium=gbp&utm_campaign=budget_gbp,https://www.google.com/maps/place/Budget+Car+Rental/data=!4m7!3m6!1s0x8085808e1d851015:0x7cb54e3d37f419a4!8m2!3d37.7874764!4d-122.4127321!16s%2Fg%2F11b63f670b!19sChIJFRCFHY6AhYARpBn0Nz1OtXw?authuser=0&hl=en&rclk=1,,TRUE,dso_email_domain:budget.com,FALSE,,3,FALSE,FALSE,
D,13.9,san francisco,SIXT Car Rental - San Francisco International Airport (SFO),,,,+1 888-749-8227,https://www.sixt.com/car-rental/usa/san-francisco/sfo-san-francisco-airport/?c1=US&c2=san-francisco&c3=sfo-san-francisco-airport,"Car Rental Center, 780 N McDonnell Rd, San Francisco, CA 94128, United States",https://www.google.com/maps/place/SIXT+Car+Rental+-+San+Francisco+International+Airport+%28SFO%29/data=!4m7!3m6!1s0x808f79cac41b2ff5:0x39d444add93638fa!8m2!3d37.6283586!4d-122.4004988!16s%2Fg%2F11c453_wxq!19sChIJ9S8bxMp5j4AR-jg22a1E1Dk,,,,,,,,,,,,,,,0,,,,,,,,,,,cloudflare_blocked,,4993,4.2,7,11,https://www.sixt.com/car-rental/usa/san-francisco/sfo-san-francisco-airport/?utm_source=google_business&utm_medium=organic&utm_campaign=Listings&c1=US&c2=san-francisco&c3=sfo-san-francisco-airport,https://www.google.com/maps/place/SIXT+Car+Rental+-+San+Francisco+International+Airport+%28SFO%29/data=!4m7!3m6!1s0x808f79cac41b2ff5:0x39d444add93638fa!8m2!3d37.6283586!4d-122.4004988!16s%2Fg%2F11c453_wxq!19sChIJ9S8bxMp5j4AR-jg22a1E1Dk?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,TRUE,metro_mismatch
D,11.99,san francisco,AutoZone Auto Parts,,,,+1 415-550-8630,https://www.autozone.com/locations/ca/san-francisco/1575-s-van-ness-ave.html?cmpid=LOC%3AUS%3AEN%3AAD%3ANL%3A1000000%3AGEN%3A4084,"1575 S Van Ness Ave, San Francisco, CA 94110, United States",https://www.google.com/maps/place/AutoZone+Auto+Parts/data=!4m7!3m6!1s0x808f7e45cb35f491:0x6c380a8b1d5f076e!8m2!3d37.7485744!4d-122.4156178!16s%2Fg%2F1hdzw9x2s!19sChIJkfQ1y0V-j4ARbgdfHYsKOGw,,,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,625,4,6,10,https://www.autozone.com/locations/ca/san-francisco/1575-s-van-ness-ave.html?cmpid=LOC:US:EN:AD:NL:1000000:GEN:4084,https://www.google.com/maps/place/AutoZone+Auto+Parts/data=!4m7!3m6!1s0x808f7e45cb35f491:0x6c380a8b1d5f076e!8m2!3d37.7485744!4d-122.4156178!16s%2Fg%2F1hdzw9x2s!19sChIJkfQ1y0V-j4ARbgdfHYsKOGw?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
D,11.78,san francisco,Wheel Works,120383@bfrc.com,120383@bfrc.com;smshelp@paradox.ai,gosom_scraper;agent_browser_crawl,+1 415-906-3476,https://www.wheelworks.net/california/san-francisco/1499-franklin-st/?cmp=oloc_google_localmaps_maps,"1499 Franklin St, San Francisco, CA 94109, United States",https://www.google.com/maps/place/Wheel+Works/data=!4m7!3m6!1s0x808580956444b633:0x8bb9ffc22e974f47!8m2!3d37.7880824!4d-122.423741!16s%2Fg%2F1wt3nn33!19sChIJM7ZEZJWAhYARR0-XLsL_uYs,https://www.facebook.com/wheelworksauto,,,,,,,,,,,,,,0,,,,,,,,,,,ok,,534,4,4,10,https://www.wheelworks.net/california/san-francisco/1499-franklin-st/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,https://www.google.com/maps/place/Wheel+Works/data=!4m7!3m6!1s0x808580956444b633:0x8bb9ffc22e974f47!8m2!3d37.7880824!4d-122.423741!16s%2Fg%2F1wt3nn33!19sChIJM7ZEZJWAhYARR0-XLsL_uYs?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
D,11.7,san francisco,SIXT Rent a Car San Francisco Fishermans Wharf,,,,+1 888-749-8227,https://www.sixt.com/car-rental/usa/san-francisco/san-francisco-fishermans-wharf/?c1=US&c2=san-francisco&c3=san-francisco-fishermans-wharf,"1365 Columbus Ave, San Francisco, CA 94133, United States",https://www.google.com/maps/place/SIXT+Rent+a+Car+San+Francisco+Fishermans+Wharf/data=!4m7!3m6!1s0x808580e162e00d49:0x7d43517bd7573232!8m2!3d37.806671!4d-122.4196435!16s%2Fg%2F11bxjs1p_4!19sChIJSQ3gYuGAhYARMjJX13tRQ30,,,,,,,,,,,,,,,0,,,,,,,,,,,cloudflare_blocked,,929,4.2,3,10,https://www.sixt.com/car-rental/usa/san-francisco/san-francisco-fishermans-wharf/?utm_source=google_business&utm_medium=organic&utm_campaign=Listings&c1=US&c2=san-francisco&c3=san-francisco-fishermans-wharf,https://www.google.com/maps/place/SIXT+Rent+a+Car+San+Francisco+Fishermans+Wharf/data=!4m7!3m6!1s0x808580e162e00d49:0x7d43517bd7573232!8m2!3d37.806671!4d-122.4196435!16s%2Fg%2F11bxjs1p_4!19sChIJSQ3gYuGAhYARMjJX13tRQ30?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,TRUE,metro_mismatch
D,11.7,san francisco,O'Reilly Auto Parts,,,,+1 415-431-3386,https://locations.oreillyauto.com/en-us/ca/sanfrancisco/autoparts-3032.html,"2300 16th St, San Francisco, CA 94103, United States",https://www.google.com/maps/place/O%27Reilly+Auto+Parts/data=!4m7!3m6!1s0x808f7e2fcae1adf5:0x3cc471b8fd6f22bc!8m2!3d37.7659835!4d-122.4078445!16s%2Fg%2F1tgzblb6!19sChIJ9a3hyi9-j4ARvCJv_bhxxDw,https://www.facebook.com/361679163851893/reviews/?ref=page_internal;https://www.facebook.com/OreillyAutoParts,https://instagram.com/oreillyautoparts,,,https://www.tiktok.com/@oreillyautopartesmx,https://www.youtube.com/user/OReillyAutoParts,,,,,,,,,0,,,,,,,,,,,no_email_found,,501,4,53,60,,https://www.google.com/maps/place/O%27Reilly+Auto+Parts/data=!4m7!3m6!1s0x808f7e2fcae1adf5:0x3cc471b8fd6f22bc!8m2!3d37.7659835!4d-122.4078445!16s%2Fg%2F1tgzblb6!19sChIJ9a3hyi9-j4ARvCJv_bhxxDw?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
D,11.62,san francisco,Big O Tires,store005253@bigostores.com,store005253@bigostores.com,gosom_scraper,+1 415-689-6763,https://www.bigotires.com/location/ca/san-francisco/3040-geary-blvd-94118/005253,"3040 Geary Blvd, San Francisco, CA 94118, United States",https://www.google.com/maps/place/Big+O+Tires/data=!4m7!3m6!1s0x80858735e3ffeb9b:0x22860b98613015d9!8m2!3d37.7821935!4d-122.4520094!16s%2Fg%2F1tdp9vl8!19sChIJm-v_4zWHhYAR2RUwYZgLhiI,https://www.facebook.com/BigOTires,https://www.instagram.com/bigotiresofficial/,,,,,,,,,,,,,0,,,,,,,,,,,ok,,872,4.2,4,10,https://www.bigotires.com/location/ca/san-francisco/3040-geary-blvd-94118/005253?utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_OTkyNzQyNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.google.com/maps/place/Big+O+Tires/data=!4m7!3m6!1s0x80858735e3ffeb9b:0x22860b98613015d9!8m2!3d37.7821935!4d-122.4520094!16s%2Fg%2F1tdp9vl8!19sChIJm-v_4zWHhYAR2RUwYZgLhiI?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
D,11.56,san francisco,SIXT Rent a Car San Francisco Mission District,,,,+1 888-749-8227,https://www.sixt.com/car-rental/usa/san-francisco/san-francisco-mission-district/?c1=US&c2=san-francisco&c3=san-francisco-mission-district,"475 S Van Ness Ave, San Francisco, CA 94103, United States",https://www.google.com/maps/place/SIXT+Rent+a+Car+San+Francisco+Mission+District/data=!4m7!3m6!1s0x808f7f422f03ca43:0x64046973b3c2701b!8m2!3d37.7654171!4d-122.4173046!16s%2Fg%2F11h7b4l5s1!19sChIJQ8oDL0J_j4ARG3DCs3NpBGQ,,,,,,,,,,,,,,,0,,,,,,,,,,,cloudflare_blocked,,610,4.1,6,11,https://www.sixt.com/car-rental/usa/san-francisco/san-francisco-mission-district/?utm_source=google_business&utm_medium=organic&utm_campaign=Listings&c1=US&c2=san-francisco&c3=san-francisco-mission-district,https://www.google.com/maps/place/SIXT+Rent+a+Car+San+Francisco+Mission+District/data=!4m7!3m6!1s0x808f7f422f03ca43:0x64046973b3c2701b!8m2!3d37.7654171!4d-122.4173046!16s%2Fg%2F11h7b4l5s1!19sChIJQ8oDL0J_j4ARG3DCs3NpBGQ?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,TRUE,metro_mismatch
D,11.39,san francisco,O'Reilly Auto Parts,,,,+1 415-695-0882,https://locations.oreillyauto.com/en-us/ca/sanfrancisco/autoparts-3760.html,"353 Bayshore Blvd, San Francisco, CA 94124, United States",https://www.google.com/maps/place/O%27Reilly+Auto+Parts/data=!4m7!3m6!1s0x808f7e541460befd:0x941ff0044fa54c7a!8m2!3d37.7418076!4d-122.405177!16s%2Fg%2F1tj9tkmg!19sChIJ_b5gFFR-j4ARekylTwTwH5Q,https://www.facebook.com/361679163851893/reviews/?ref=page_internal;https://www.facebook.com/OreillyAutoParts,https://instagram.com/oreillyautoparts,,,https://www.tiktok.com/@oreillyautopartesmx,https://www.youtube.com/user/OReillyAutoParts,,,,,,,,,0,,,,,,,,,,,no_email_found,,213,3.8,77,81,,https://www.google.com/maps/place/O%27Reilly+Auto+Parts/data=!4m7!3m6!1s0x808f7e541460befd:0x941ff0044fa54c7a!8m2!3d37.7418076!4d-122.405177!16s%2Fg%2F1tj9tkmg!19sChIJ_b5gFFR-j4ARekylTwTwH5Q?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
D,11.24,san francisco,Firestone Complete Auto Care,012645@bfrc.com,012645@bfrc.com;smshelp@paradox.ai,gosom_scraper;agent_browser_crawl,+1 415-906-2561,https://www.firestonecompleteautocare.com/california/san-francisco/1501-mission-st/?cmp=oloc_google_localmaps_maps,"1501 Mission St, San Francisco, CA 94103, United States",https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x8085809dc1c3544f:0x8de06346b77a1446!8m2!3d37.7738832!4d-122.417194!16s%2Fg%2F1tfzxqgq!19sChIJT1TDwZ2AhYARRhR6t0Zj4I0,https://www.facebook.com/FirestoneCompleteAuto,https://www.instagram.com/firestoneauto,,,https://www.tiktok.com/@firestoneauto,,,,,,,,,,0,,,,,,,,,,,ok,,650,4.2,4,10,https://www.firestonecompleteautocare.com/california/san-francisco/1501-mission-st/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x8085809dc1c3544f:0x8de06346b77a1446!8m2!3d37.7738832!4d-122.417194!16s%2Fg%2F1tfzxqgq!19sChIJT1TDwZ2AhYARRhR6t0Zj4I0?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
D,11.09,san francisco,NAPA Auto Parts,,,,+1 415-826-7400,https://www.napaonline.com/en/CA/San-Francisco/store/26167?cid=pl_gpc_google_dac_26167_ao,"1640 Evans Ave, San Francisco, CA 94124, United States",https://www.google.com/maps/place/NAPA+Auto+Parts/data=!4m7!3m6!1s0x808f7fa7f66bcf9f:0x8acd4294a06bb40d!8m2!3d37.743637!4d-122.388806!16s%2Fg%2F1tftx5n0!19sChIJn89r9qd_j4ARDbRroJRCzYo,,,,,,,,,,,,,,,0,,,,,,,,,,,cloudflare_blocked,,92,3.6,43,48,,https://www.google.com/maps/place/NAPA+Auto+Parts/data=!4m7!3m6!1s0x808f7fa7f66bcf9f:0x8acd4294a06bb40d!8m2!3d37.743637!4d-122.388806!16s%2Fg%2F1tftx5n0!19sChIJn89r9qd_j4ARDbRroJRCzYo?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
D,11.02,san francisco,Enterprise Rent-A-Car,nosub_enerpriserentalcar@lexisnexis.com,nosub_enerpriserentalcar@lexisnexis.com,agent_browser_crawl,+1 415-522-5900,https://www.enterprise.com/en/car-rental-locations/us/ca/san-francisco-soma-mission-st-23gp.html?mcid=yext%3A245709,"1600 Mission St, San Francisco, CA 94103, United States",https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x8085809e1cd49ee7:0xcfe73209101768ae!8m2!3d37.7723261!4d-122.419387!16s%2Fg%2F1tkc6xm2!19sChIJ557UHJ6AhYARrmgXEAky588,https://www.facebook.com/enterprise,https://www.instagram.com/enterprise/,https://www.linkedin.com/company/enterprise-rent-a-car/,,,https://www.youtube.com/user/EnterpriseRAC,,,,,,,,,0,,,,,,,,,,,ok,,404,4.1,2,10,https://www.enterprise.com/en/car-rental-locations/us/ca/san-francisco-soma-mission-st-23gp.html?mcid=yext:245709,https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x8085809e1cd49ee7:0xcfe73209101768ae!8m2!3d37.7723261!4d-122.419387!16s%2Fg%2F1tkc6xm2!19sChIJ557UHJ6AhYARrmgXEAky588?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
