tier,quality_score,metro,title,best_email,all_emails,email_sources,phone,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason
D,6.0,kyiv,Creative SMM - курси інтернет-маркетингу у Львові,,,,+380 97 164 0500,https://creativesmm.com.ua,"Volodymyra Velykoho St, 18, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Creative+SMM+-+%D0%BA%D1%83%D1%80%D1%81%D0%B8+%D1%96%D0%BD%D1%82%D0%B5%D1%80%D0%BD%D0%B5%D1%82-%D0%BC%D0%B0%D1%80%D0%BA%D0%B5%D1%82%D0%B8%D0%BD%D0%B3%D1%83+%D1%83+%D0%9B%D1%8C%D0%B2%D0%BE%D0%B2%D1%96/data=!4m7!3m6!1s0x473addc15e07d77d:0x4390ff7d82fc7e05!8m2!3d49.8106242!4d24.002759!16s%2Fg%2F11h081q5yw!19sChIJfdcHXsHdOkcRBX78gn3_kEM,https://www.facebook.com/PasternakMarta;https://www.facebook.com/creativesmmseo;https://www.facebook.com/creativesmmseo/;https://www.facebook.com/galja.gal;https://www.facebook.com/julia.demkiv.7;https://www.facebook.com/mariia.kuzmynykh;https://www.facebook.com/solodovchenko.prod,https://www.instagram.com/creativesmmua/;https://www.instagram.com/galja.gal/;https://www.instagram.com/juliademkiv/;https://www.instagram.com/kuzichka_/;https://www.instagram.com/marta.pasternak/;https://www.instagram.com/solodovchenko_maryana/,https://www.linkedin.com/company/creativesmm-ua;https://www.linkedin.com/in/mariia-kuzmynykh-281549b0/;https://www.linkedin.com/in/martapasternakseo/,,https://www.tiktok.com/@creativesmm.com.ua,https://www.youtube.com/channel/UCkvae-mm01xurb4pagO9kzw;https://www.youtube.com/watch?v=IoIgZ1rrtcU;https://www.youtube.com/watch?v=ljjd3EzFQLI;https://www.youtube.com/watch?v=rJ5G9Wh6_io,,,,,Mariia Kuzmynykh,,0,,,,,,,,,no_email_found,,100,5,0,90,https://creativesmm.com.ua/,https://www.google.com/maps/place/Creative+SMM+-+%D0%BA%D1%83%D1%80%D1%81%D0%B8+%D1%96%D0%BD%D1%82%D0%B5%D1%80%D0%BD%D0%B5%D1%82-%D0%BC%D0%B0%D1%80%D0%BA%D0%B5%D1%82%D0%B8%D0%BD%D0%B3%D1%83+%D1%83+%D0%9B%D1%8C%D0%B2%D0%BE%D0%B2%D1%96/data=!4m7!3m6!1s0x473addc15e07d77d:0x4390ff7d82fc7e05!8m2!3d49.8106242!4d24.002759!16s%2Fg%2F11h081q5yw!19sChIJfdcHXsHdOkcRBX78gn3_kEM?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.95,kyiv,SMR,info@smr.com.ua,info@smr.com.ua,agent_browser_crawl,,https://smr.com.ua,"Sonyashnykova St, 28, кв.2, Lviv, Lviv Oblast, Ukraine, 79066",https://www.google.com/maps/place/SMR/data=!4m7!3m6!1s0x473ae779564e9d7f:0x2bceaff1d4b6daf2!8m2!3d49.7919135!4d24.0717459!16s%2Fg%2F11c50px800!19sChIJf51OVnnnOkcR8tq21PGvzis,http://facebook.com/akrosUa,,,,,https://www.youtube.com/c/RmsNetUa;https://www.youtube.com/channel/UCwj8AQtM8TDwK3IkFpkLn2g,,,,,,,0,,,,,,,,,ok,,96,5,0,27,https://smr.com.ua/,https://www.google.com/maps/place/SMR/data=!4m7!3m6!1s0x473ae779564e9d7f:0x2bceaff1d4b6daf2!8m2!3d49.7919135!4d24.0717459!16s%2Fg%2F11c50px800!19sChIJf51OVnnnOkcR8tq21PGvzis?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,5.9,kyiv,Keenethics,business@keenethics.com,business@keenethics.com,agent_browser_crawl,+1 929-214-1392,https://keenethics.com,"Kyryla i Mefodiya St, 20a, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Keenethics/data=!4m7!3m6!1s0x473ae7fa87f09d6f:0x9ac85f44cbcb9257!8m2!3d49.8314568!4d24.0295654!16s%2Fg%2F11c52_hpxx!19sChIJb53wh_rnOkcRV5LLy0RfyJo,https://www.facebook.com/Keenethics.development,https://www.instagram.com/keen_ethics/;https://www.instagram.com/p/CzBldWgtK5e/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==;https://www.instagram.com/p/DFXRadCMSz0/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==;https://www.instagram.com/p/DHF45vnMEed/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==;https://www.instagram.com/p/DHTT-BYsNPf/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA%3D%3D&img_index=1,https://www.linkedin.com/company/keen-ethics,,,,,,,,,,0,,,,,,,,,ok,,20,4.4,0,4,https://keenethics.com/,https://www.google.com/maps/place/Keenethics/data=!4m7!3m6!1s0x473ae7fa87f09d6f:0x9ac85f44cbcb9257!8m2!3d49.8314568!4d24.0295654!16s%2Fg%2F11c52_hpxx!19sChIJb53wh_rnOkcRV5LLy0RfyJo?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,metro_mismatch
D,5.76,kyiv,LANARS,hello@lanars.com,hello@lanars.com;hello@lanars.no,gosom_scraper;gosom_scraper,+47 48 18 37 72,https://www.lanars.com,"Krutohirnyi Descent, 12б, Dnipro, Dnipropetrovsk Oblast, Ukraine, 49000",https://www.google.com/maps/place/LANARS/data=!4m7!3m6!1s0x40dbe2c4d2c7a2df:0xbbb32ca20b66ffcb!8m2!3d48.462821!4d35.058618!16s%2Fg%2F11c2q40zzx!19sChIJ36LH0sTi20ARy_9mC6Iss7s,https://www.facebook.com/lanars.inc/;https://www.facebook.com/lanars.inc?locale=ru_RU,https://www.instagram.com/lanars.inc/;https://www.instagram.com/p/DW88yLwDto3/,https://www.linkedin.com/company/lanars/mycompany/;https://www.linkedin.com/feed/update/urn:li:activity:7448339491980869632,,,https://www.youtube.com/channel/UCaABC-VkSDTfanhtSnZ8Lrw;https://www.youtube.com/watch?v=UgMwDXvp6oQ,,,,,Ole Marius,,0,,,,,,,,,ok,,45,4.7,0,8,https://www.lanars.com/,https://www.google.com/maps/place/LANARS/data=!4m7!3m6!1s0x40dbe2c4d2c7a2df:0xbbb32ca20b66ffcb!8m2!3d48.462821!4d35.058618!16s%2Fg%2F11c2q40zzx!19sChIJ36LH0sTi20ARy_9mC6Iss7s?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,1,FALSE,TRUE,metro_mismatch
D,5.76,kyiv,PNN Soft,info@pnnsoft.com,info@pnnsoft.com,gosom_scraper,+380 44 355 3035,https://pnnsoft.com,"Kyiv, str, Harmatna St, 4, 03067, Kyiv, Ukraine, 03062",https://www.google.com/maps/place/PNN+Soft/data=!4m7!3m6!1s0x40d4cf6d0945b18d:0x60e24da239541e7f!8m2!3d50.4539065!4d30.4342424!16s%2Fg%2F1tdkq9ln!19sChIJjbFFCW3P1EARfx5UOaJN4mA,https://facebook.com/pnnsoft/,,https://www.linkedin.com/company/pnn-soft/,,,,,,,,,,0,,,,,,,,,ok,,45,4.7,0,11,https://pnnsoft.com/,https://www.google.com/maps/place/PNN+Soft/data=!4m7!3m6!1s0x40d4cf6d0945b18d:0x60e24da239541e7f!8m2!3d50.4539065!4d30.4342424!16s%2Fg%2F1tdkq9ln!19sChIJjbFFCW3P1EARfx5UOaJN4mA?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.74,kyiv,Big Digitals,sp@bigdig.com.ua,sp@bigdig.com.ua;career@revolsource.com;welcome@revolsource.com,gosom_scraper;agent_browser_crawl;agent_browser_crawl,+380 97 662 2320,http://bigdig.com.ua,"Sumska St, 1, Kyiv, Ukraine, 03039",https://www.google.com/maps/place/Big+Digitals/data=!4m7!3m6!1s0x40d4ce4fd56f7a2f:0xf6f5bdb00bf69b03!8m2!3d50.3948709!4d30.4898309!16s%2Fg%2F1hhx18h14!19sChIJL3pv1U_O1EARA5v2C7C99fY,https://www.facebook.com/revolsource,https://www.instagram.com/big_digitals/,https://www.linkedin.com/company/big-dig-digital-production-agency/,,,,,,,,Revol Source Team,,0,,,,,,,,,ok,,13,4.3,0,4,http://bigdig.com.ua/,https://www.google.com/maps/place/Big+Digitals/data=!4m7!3m6!1s0x40d4ce4fd56f7a2f:0xf6f5bdb00bf69b03!8m2!3d50.3948709!4d30.4898309!16s%2Fg%2F1hhx18h14!19sChIJL3pv1U_O1EARA5v2C7C99fY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.74,kyiv,Panem Agency - Просування сайтів Львів,,,,+380 67 670 1232,https://panem.ua,"Uhorska St, 14, Lviv, Lviv Oblast, Ukraine, 79034",https://www.google.com/maps/place/Panem+Agency+-+%D0%9F%D1%80%D0%BE%D1%81%D1%83%D0%B2%D0%B0%D0%BD%D0%BD%D1%8F+%D1%81%D0%B0%D0%B9%D1%82%D1%96%D0%B2+%D0%9B%D1%8C%D0%B2%D1%96%D0%B2/data=!4m7!3m6!1s0x473ae83c21d15f23:0x47b78777a55d04b9!8m2!3d49.8103439!4d24.0445735!16s%2Fg%2F11bw4yhhbl!19sChIJI1_RITzoOkcRuQRdpXeHt0c,https://www.facebook.com/lvivseo/,,https://www.linkedin.com/company/panem/;https://www.linkedin.com/in/%D0%BC%D0%B0%D1%80%D1%82%D0%B0-%D0%BC%D0%B8%D1%80%D0%BE%D0%BD%D0%B5%D1%86%D1%8C-645956197/;https://www.linkedin.com/in/%D0%BC%D0%B0%D1%80%D1%96%D1%8F-%D0%BD%D0%B0%D0%BA%D0%BE%D0%BD%D0%B5%D1%87%D0%BD%D0%B0-b5860b263/;https://www.linkedin.com/in/%D0%BE%D0%BB%D0%B5%D0%BA%D1%81%D1%96%D0%B9-%D0%B1%D0%BB%D0%B5%D1%8F%D0%BD%D1%8E%D0%BA-5bb936208/;https://www.linkedin.com/in/dmytro-lysyy-87451b42/;https://www.linkedin.com/in/lyubov-romanyuk-39117423a/;https://www.linkedin.com/in/nataliia-shulyk-6356b1161/;https://www.linkedin.com/in/olha-kuliievych-2a86962b4/;https://www.linkedin.com/in/olya-lytvyn-94608846/;https://www.linkedin.com/in/pavlo-lysyy/;https://www.linkedin.com/in/rita-kasian/;https://www.linkedin.com/in/solomiia-shumska-b4a696279/;https://www.linkedin.com/in/tvasylyshyn/,,,,,,,,Google Partner,,0,,,,,,,,,no_email_found,,82,5,0,67,https://panem.ua/?utm_source=google&utm_medium=organic&utm_campaign=gmb-local,https://www.google.com/maps/place/Panem+Agency+-+%D0%9F%D1%80%D0%BE%D1%81%D1%83%D0%B2%D0%B0%D0%BD%D0%BD%D1%8F+%D1%81%D0%B0%D0%B9%D1%82%D1%96%D0%B2+%D0%9B%D1%8C%D0%B2%D1%96%D0%B2/data=!4m7!3m6!1s0x473ae83c21d15f23:0x47b78777a55d04b9!8m2!3d49.8103439!4d24.0445735!16s%2Fg%2F11bw4yhhbl!19sChIJI1_RITzoOkcRuQRdpXeHt0c?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.73,kyiv,Маркетингове агентство Dash Digital Agency,info@dash-agency.com.ua,info@dash-agency.com.ua,gosom_scraper,+380 63 250 7743,https://dash-agency.com.ua,"Oleksandra Polia Ave, 101, Dnipro, Dnipropetrovsk Oblast, Ukraine, 49000",https://www.google.com/maps/place/%D0%9C%D0%B0%D1%80%D0%BA%D0%B5%D1%82%D0%B8%D0%BD%D0%B3%D0%BE%D0%B2%D0%B5+%D0%B0%D0%B3%D0%B5%D0%BD%D1%82%D1%81%D1%82%D0%B2%D0%BE+Dash+Digital+Agency/data=!4m7!3m6!1s0x40dbe3a3305b410d:0xfd4ccccc3117f54a!8m2!3d48.4465339!4d35.0197515!16s%2Fg%2F11fp8ncl82!19sChIJDUFbMKPj20ARSvUXMczMTP0,https://www.facebook.com/Bananaclubdnepr/;https://www.facebook.com/Dash-Digital-Agency-109051724060105/;https://www.facebook.com/business/partner-directory/search?solution_type=campaign_management&id=2686329248278549&section=overview,https://www.instagram.com/dash_digital_agency/;https://www.instagram.com/miss_tic_lingerie_ua/,,,,,,,,,,,0,,,,,,,,,ok,,81,5,1,81,https://dash-agency.com.ua/,https://www.google.com/maps/place/%D0%9C%D0%B0%D1%80%D0%BA%D0%B5%D1%82%D0%B8%D0%BD%D0%B3%D0%BE%D0%B2%D0%B5+%D0%B0%D0%B3%D0%B5%D0%BD%D1%82%D1%81%D1%82%D0%B2%D0%BE+Dash+Digital+Agency/data=!4m7!3m6!1s0x40dbe3a3305b410d:0xfd4ccccc3117f54a!8m2!3d48.4465339!4d35.0197515!16s%2Fg%2F11fp8ncl82!19sChIJDUFbMKPj20ARSvUXMczMTP0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.7,kyiv,Futuline Studio,hello@futuline.com,hello@futuline.com,agent_browser_crawl,+380 93 177 6097,https://futuline.kiev.ua,"Tarasa Shevchenko Blvd, 62, Kyiv, Ukraine, 02000",https://www.google.com/maps/place/Futuline+Studio/data=!4m7!3m6!1s0x40d4ce622213c041:0x232e564ddce5fa63!8m2!3d50.4466896!4d30.494964!16s%2Fg%2F11bbrmxg0l!19sChIJQcATImLO1EARY_rl3E1WLiM,,,,,,,,,,,,,0,,,,,,,,,ok,,5,4,0,1,https://futuline.kiev.ua/,https://www.google.com/maps/place/Futuline+Studio/data=!4m7!3m6!1s0x40d4ce622213c041:0x232e564ddce5fa63!8m2!3d50.4466896!4d30.494964!16s%2Fg%2F11bbrmxg0l!19sChIJQcATImLO1EARY_rl3E1WLiM?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.69,kyiv,Netguru,hello@netguru.com,hello@netguru.com,gosom_scraper,,https://www.netguru.com,"Nowe Garbary Office Center, Małe Garbary 9, 61-756 Poznań, Poland",https://www.google.com/maps/place/Netguru/data=!4m7!3m6!1s0x47045b377b7fd81d:0xa526858ce34696b8!8m2!3d52.4113867!4d16.9379333!16s%2Fg%2F12lk3nq52!19sChIJHdh_ezdbBEcRuJZG44yFJqU,,,https://www.linkedin.com/company/netguru;https://www.linkedin.com/in/katarzynaroj/;https://www.linkedin.com/in/kubafilipowski/;https://www.linkedin.com/in/malgorzata-madali%C5%84ska-pi%C4%99tka-acca-9a753bb/;https://www.linkedin.com/in/r-scholz/;https://www.linkedin.com/in/tomasz-grynkiewicz/;https://www.linkedin.com/in/wiktorschmidt/,,,,,,,,Kuba Filipowski,,0,,,,,,,,,ok,,58,4.8,0,10,https://www.netguru.com/,https://www.google.com/maps/place/Netguru/data=!4m7!3m6!1s0x47045b377b7fd81d:0xa526858ce34696b8!8m2!3d52.4113867!4d16.9379333!16s%2Fg%2F12lk3nq52!19sChIJHdh_ezdbBEcRuJZG44yFJqU?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,5.64,kyiv,Команда Експертів з Digital-Маркетингу - Osadchiy Team | Контекстна Реклама | Таргетована Реклама | Розробка Сайтів,evgeniy.osadchiy.eo@gmail.com,evgeniy.osadchiy.eo@gmail.com;osadchiyagencyua@gmail.com,agent_browser_crawl;agent_browser_crawl,+380 98 155 0865,https://osadchiy.org,"бульвар Європейський, 4, Dnipro, Dnipropetrovsk Oblast, Ukraine, 49000",https://www.google.com/maps/place/%D0%9A%D0%BE%D0%BC%D0%B0%D0%BD%D0%B4%D0%B0+%D0%95%D0%BA%D1%81%D0%BF%D0%B5%D1%80%D1%82%D1%96%D0%B2+%D0%B7+Digital-%D0%9C%D0%B0%D1%80%D0%BA%D0%B5%D1%82%D0%B8%D0%BD%D0%B3%D1%83+-+Osadchiy+Team+%7C+%D0%9A%D0%BE%D0%BD%D1%82%D0%B5%D0%BA%D1%81%D1%82%D0%BD%D0%B0+%D0%A0%D0%B5%D0%BA%D0%BB%D0%B0%D0%BC%D0%B0+%7C+%D0%A2%D0%B0%D1%80%D0%B3%D0%B5%D1%82%D0%BE%D0%B2%D0%B0%D0%BD%D0%B0+%D0%A0%D0%B5%D0%BA%D0%BB%D0%B0%D0%BC%D0%B0+%7C+%D0%A0%D0%BE%D0%B7%D1%80%D0%BE%D0%B1%D0%BA%D0%B0+%D0%A1%D0%B0%D0%B9%D1%82%D1%96%D0%B2/data=!4m7!3m6!1s0x40dbe3a96581710f:0xe7a56d7f44e1e848!8m2!3d48.4660144!4d35.04828!16s%2Fg%2F11r8v_2qkm!19sChIJD3GBZanj20ARSOjhRH9tpec,https://facebook.com/osadchiy.team.ua;https://www.facebook.com/business/partner-directory/search?solution_type=campaign_management&ref=fmp_about_solution_card&countries=UA,https://www.instagram.com/osadchiy.team/;https://www.instagram.com/osadchiy.team/?igshid=MzRlODBiNWFlZA%3D%3D,https://www.linkedin.com/company/osadchiy-team/;https://www.linkedin.com/in/%D0%BC%D0%B0%D1%80%D0%B8%D0%BD%D0%B0-%D0%B2%D1%96%D0%BD%D1%86%D0%B5%D1%80%D1%81%D1%8C%D0%BA%D0%B0-8462253ab/;https://www.linkedin.com/in/danylo-donnik-0a39a4286/;https://www.linkedin.com/in/eugene-osadchiy-9159bb23a/;https://www.linkedin.com/in/olga-vasilyeva-1483323ab;https://www.linkedin.com/in/roman-obikhodenko-9692ab364/,,https://www.tiktok.com/@osadchiyteam,https://www.youtube.com/@Osadchiy_Team,,,,,,,0,,,,,,,,,ok,,76,5,0,64,https://osadchiy.org/?utm_source=gbp,https://www.google.com/maps/place/%D0%9A%D0%BE%D0%BC%D0%B0%D0%BD%D0%B4%D0%B0+%D0%95%D0%BA%D1%81%D0%BF%D0%B5%D1%80%D1%82%D1%96%D0%B2+%D0%B7+Digital-%D0%9C%D0%B0%D1%80%D0%BA%D0%B5%D1%82%D0%B8%D0%BD%D0%B3%D1%83+-+Osadchiy+Team+%7C+%D0%9A%D0%BE%D0%BD%D1%82%D0%B5%D0%BA%D1%81%D1%82%D0%BD%D0%B0+%D0%A0%D0%B5%D0%BA%D0%BB%D0%B0%D0%BC%D0%B0+%7C+%D0%A2%D0%B0%D1%80%D0%B3%D0%B5%D1%82%D0%BE%D0%B2%D0%B0%D0%BD%D0%B0+%D0%A0%D0%B5%D0%BA%D0%BB%D0%B0%D0%BC%D0%B0+%7C+%D0%A0%D0%BE%D0%B7%D1%80%D0%BE%D0%B1%D0%BA%D0%B0+%D0%A1%D0%B0%D0%B9%D1%82%D1%96%D0%B2/data=!4m7!3m6!1s0x40dbe3a96581710f:0xe7a56d7f44e1e848!8m2!3d48.4660144!4d35.04828!16s%2Fg%2F11r8v_2qkm!19sChIJD3GBZanj20ARSOjhRH9tpec?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.61,kyiv,"Vakoms, Lviv Office",sales@indeema.com,sales@indeema.com;team.recruitment@indeema.com;ask@indeema.com;team.recruitment@indeema.co,gosom_scraper;gosom_scraper;gosom_scraper;gosom_scraper,+1 929-999-5755,https://www.vakoms.com,,"https://www.google.com/maps/place/Vakoms,+Lviv+Office/data=!4m7!3m6!1s0x473add56c9f43979:0x2cc275ca80469e68!8m2!3d48.7673154!4d31.1824374!16s%2Fg%2F1ptx0kkvf!19sChIJeTn0yVbdOkcRaJ5GgMp1wiw",https://www.facebook.com/indeema/,https://www.instagram.com/indeema_global/,https://www.linkedin.com/company/indeema-software,,,https://www.youtube.com/channel/UCehsygt-eTU_-1YNKkq4ZGg,,,,,Why Choose;Microchip Design;Avnet IoT;AWS Partner;JOINED AVNET;Next-Gen Solution,,0,,,,,,,,,ok,,74,4.9,0,9,https://www.vakoms.com/,"https://www.google.com/maps/place/Vakoms,+Lviv+Office/data=!4m7!3m6!1s0x473add56c9f43979:0x2cc275ca80469e68!8m2!3d48.7673154!4d31.1824374!16s%2Fg%2F1ptx0kkvf!19sChIJeTn0yVbdOkcRaJ5GgMp1wiw?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,TRUE,metro_mismatch
D,5.52,kyiv,SUNAPI Business Software,hello@sunapi.eu,hello@sunapi.eu,gosom_scraper,+380 67 574 9037,http://sunapi.eu,"Shevchenka St, 10, 215, Dnipro, Dnipropetrovsk Oblast, Ukraine, 49000",https://www.google.com/maps/place/SUNAPI+Business+Software/data=!4m7!3m6!1s0x40dbe2d98eef70ef:0x324ae0d63723336c!8m2!3d48.4580325!4d35.0546505!16s%2Fg%2F1td3k3d0!19sChIJ73Dvjtni20ARbDMjN9bgSjI,,,,,,,,,,,,,0,,,,,,,,,ok,,11,4.3,1,6,http://sunapi.eu/,https://www.google.com/maps/place/SUNAPI+Business+Software/data=!4m7!3m6!1s0x40dbe2d98eef70ef:0x324ae0d63723336c!8m2!3d48.4580325!4d35.0546505!16s%2Fg%2F1td3k3d0!19sChIJ73Dvjtni20ARbDMjN9bgSjI?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.5,kyiv,PLVision,contact@plvision.eu,contact@plvision.eu;careers@plvision.eu,gosom_scraper;agent_browser_crawl,+380 98 748 6191,http://plvision.eu,,https://www.google.com/maps/place/PLVision/data=!4m7!3m6!1s0x473ae7eb324d0205:0x34f7117bdcd4353d!8m2!3d46.423669!4d-84.4270629!16s%2Fg%2F11d_25xtnw!19sChIJBQJNMuvnOkcRPTXU3HsR9zQ,https://www.facebook.com/plvision.co;https://www.facebook.com/policy.php/,,https://www.linkedin.com/company/plvision;https://www.linkedin.com/legal/privacy-policy,,,,,,,,,,0,,,,,,,,,ok,,50,4.8,0,8,http://plvision.eu/,https://www.google.com/maps/place/PLVision/data=!4m7!3m6!1s0x473ae7eb324d0205:0x34f7117bdcd4353d!8m2!3d46.423669!4d-84.4270629!16s%2Fg%2F11d_25xtnw!19sChIJBQJNMuvnOkcRPTXU3HsR9zQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.44,kyiv,Eurosoftware UA Ltd.,,,,+380 322 458 588,http://www.eurosoftware.com.ua,"Lychakivska St, 33A, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Eurosoftware+UA+Ltd./data=!4m7!3m6!1s0x473add6aeac9313d:0xa0242b54759b7227!8m2!3d49.84103!4d24.042577!16s%2Fg%2F11c55vhtch!19sChIJPTHJ6mrdOkcRJ3KbdVQrJKA,https://www.facebook.com/eurosoftwareua/,https://www.instagram.com/explore/locations/161208787548741/eurosoftware-ua-ltd/?hl=cs,https://www.linkedin.com/company/eurosoftware-ua/,,,,,,,,,,0,,,,,,,,,cloudflare_blocked,,14,4.4,0,1,http://www.eurosoftware.com.ua/,https://www.google.com/maps/place/Eurosoftware+UA+Ltd./data=!4m7!3m6!1s0x473add6aeac9313d:0xa0242b54759b7227!8m2!3d49.84103!4d24.042577!16s%2Fg%2F11c55vhtch!19sChIJPTHJ6mrdOkcRJ3KbdVQrJKA?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,metro_mismatch
D,5.41,kyiv,Prohramika,info@programika.com,info@programika.com,gosom_scraper,+380 44 484 3253,http://programika.app,"Sichovykh Striltsiv St, 60, Kyiv, Ukraine, 04050",https://www.google.com/maps/place/Prohramika/data=!4m7!3m6!1s0x40d4cf40f293b7c3:0x57fbbd57484284de!8m2!3d50.4569751!4d30.4899461!16s%2Fg%2F11j6tcn3fv!19sChIJw7eT8kDP1EAR3oRCSFe9-1c,,,,,,,,,,,,,0,,,,,,,,,ok,,4,4,0,1,http://programika.app/,https://www.google.com/maps/place/Prohramika/data=!4m7!3m6!1s0x40d4cf40f293b7c3:0x57fbbd57484284de!8m2!3d50.4569751!4d30.4899461!16s%2Fg%2F11j6tcn3fv!19sChIJw7eT8kDP1EAR3oRCSFe9-1c?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.41,kyiv,Siligin Software,,,,,,"Kamianetska St, 33, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Siligin+Software/data=!4m7!3m6!1s0x473ae77ef6bdec8b:0xffb21937e0d23fd3!8m2!3d49.8096926!4d24.037814!16s%2Fg%2F11hb6xn68p!19sChIJi-y99n7nOkcR0z_S4DcZsv8,,,,,,,,,,,,,0,,,,,,,,,,,4,4,1,2,,https://www.google.com/maps/place/Siligin+Software/data=!4m7!3m6!1s0x473ae77ef6bdec8b:0xffb21937e0d23fd3!8m2!3d49.8096926!4d24.037814!16s%2Fg%2F11hb6xn68p!19sChIJi-y99n7nOkcR0z_S4DcZsv8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,5.39,kyiv,Israel IT,,,,+380 98 445 7604,,"Zelena St, 149, 4zh, Lviv, Lviv Oblast, Ukraine, 79035",https://www.google.com/maps/place/Israel+IT/data=!4m7!3m6!1s0x473ae9d0384ec4eb:0x5c5b92a864c92938!8m2!3d49.8131697!4d24.0623981!16s%2Fg%2F11fqy7m4sn!19sChIJ68ROONDpOkcROCnJZKiSW1w,,,,,,,,,,,,,0,,,,,,,,,,,34,4.7,0,9,,https://www.google.com/maps/place/Israel+IT/data=!4m7!3m6!1s0x473ae9d0384ec4eb:0x5c5b92a864c92938!8m2!3d49.8131697!4d24.0623981!16s%2Fg%2F11fqy7m4sn!19sChIJ68ROONDpOkcROCnJZKiSW1w?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.36,kyiv,Melexis Ukraine,,,,+380 44 495 0700,http://melexis.com,"Kotel'nykova, Mykhaila Kotel'nykova St, 4, Kyiv, Ukraine",https://www.google.com/maps/place/Melexis+Ukraine/data=!4m7!3m6!1s0x40d4cc621f826fbd:0x2bd2f055178ce34!8m2!3d50.4529145!4d30.3865235!16s%2Fg%2F11bysjtjtw!19sChIJvW-CH2LM1EARNM54UQUvvQI,,,,,,,,,,,,,0,,,,,,,,,cloudflare_blocked,,33,4.7,0,8,http://melexis.com/,https://www.google.com/maps/place/Melexis+Ukraine/data=!4m7!3m6!1s0x40d4cc621f826fbd:0x2bd2f055178ce34!8m2!3d50.4529145!4d30.3865235!16s%2Fg%2F11bysjtjtw!19sChIJvW-CH2LM1EARNM54UQUvvQI?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
