tier,quality_score,service_fit_score,reachability_score,reachability_representative,reachability_channels,usable_poc_count,metro,title,best_email,all_emails,email_sources,phone,phone_alt,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,primary_contact,primary_contact_channel,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_original,pain_quote_2_original,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason
C,26.19,1.19,25.0,,phone,0,tampa,All State AC & Duct Pros,,,,+1 813-710-3202,,https://allstateacducts.com,"1702 E 5th Ave, Tampa, FL 33605, United States",https://www.google.com/maps/place/All+State+AC+%26+Duct+Pros/data=!4m7!3m6!1s0x88c2c5a2de67e295:0x977d972aa13e0aca!8m2!3d27.9588684!4d-82.4403629!16s%2Fg%2F11kpqkg345!19sChIJleJn3qLFwogRygo-oSqXfZc,,,,,,,,,,,,,,,0,,,,,,,,,,,,,3,5,0,3,https://allstateacducts.com/,https://www.google.com/maps/place/All+State+AC+%26+Duct+Pros/data=!4m7!3m6!1s0x88c2c5a2de67e295:0x977d972aa13e0aca!8m2!3d27.9588684!4d-82.4403629!16s%2Fg%2F11kpqkg345!19sChIJleJn3qLFwogRygo-oSqXfZc?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,26.19,1.19,25.0,,phone,0,tampa,EnCon Inc. Air Conditioning & Electrical Services,,,,+1 813-354-0446,,http://enconservice.com,"4951 E Adamo Dr #126, Tampa, FL 33605, United States",https://www.google.com/maps/place/EnCon+Inc.+Air+Conditioning+%26+Electrical+Services/data=!4m7!3m6!1s0x88c2c59db95db4dd:0x731c73b7b59c1b5c!8m2!3d27.951333!4d-82.4031756!16s%2Fg%2F11c5xsq69k!19sChIJ3bRduZ3FwogRXBuctbdzHHM,,,,,,,,,,,,,,,0,,,,,,,,,,,,,3,5,0,2,http://enconservice.com/,https://www.google.com/maps/place/EnCon+Inc.+Air+Conditioning+%26+Electrical+Services/data=!4m7!3m6!1s0x88c2c59db95db4dd:0x731c73b7b59c1b5c!8m2!3d27.951333!4d-82.4031756!16s%2Fg%2F11c5xsq69k!19sChIJ3bRduZ3FwogRXBuctbdzHHM?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,26.19,1.19,25.0,,phone,0,tampa,Sudduth Refrigeration Inc,,,,+1 727-457-9000,,http://sudduthrefrigeration.com/contact-us,"6132 33rd Ave N, St. Petersburg, FL 33710, United States",https://www.google.com/maps/place/Sudduth+Refrigeration+Inc/data=!4m7!3m6!1s0x88c2e338cf8c0001:0xbc05bb63d1d694fa!8m2!3d27.8013069!4d-82.7192208!16s%2Fg%2F11nnwg04bs!19sChIJAQCMzzjjwogR-pTW0WO7Bbw,,,,,,,,,,,,,,,0,,,,,,,,,,,,,3,5,0,2,,https://www.google.com/maps/place/Sudduth+Refrigeration+Inc/data=!4m7!3m6!1s0x88c2e338cf8c0001:0xbc05bb63d1d694fa!8m2!3d27.8013069!4d-82.7192208!16s%2Fg%2F11nnwg04bs!19sChIJAQCMzzjjwogR-pTW0WO7Bbw?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,26.19,1.19,25.0,,phone,0,tampa,Grease Medic Mobile Auto Repair,,,,+1 813-900-8763,,,"Balm Riverview Rd, Riverview, FL 33579, United States",https://www.google.com/maps/place/Grease+Medic+Mobile+Auto+Repair/data=!4m7!3m6!1s0x88c2d56093538f8f:0x15a335b99c0b8e22!8m2!3d27.7937545!4d-82.2952686!16s%2Fg%2F11t990d2d7!19sChIJj49Tk2DVwogRIo4LnLk1oxU,,,,,,,,,,,,,,,0,,,,,,,,,,,,,3,5,0,3,,https://www.google.com/maps/place/Grease+Medic+Mobile+Auto+Repair/data=!4m7!3m6!1s0x88c2d56093538f8f:0x15a335b99c0b8e22!8m2!3d27.7937545!4d-82.2952686!16s%2Fg%2F11t990d2d7!19sChIJj49Tk2DVwogRIo4LnLk1oxU?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,26.19,1.19,25.0,,phone,0,tampa,Cold Air Heating & AC,,,,+1 813-939-4215,,https://www.coldairheatingac.buzz,"4023 N Armenia Ave, Tampa, FL 33607, United States",https://www.google.com/maps/place/Cold+Air+Heating+%26+AC/data=!4m7!3m6!1s0x88c2c3d1642d69b5:0x4eae585091ef32f6!8m2!3d27.9755668!4d-82.4842599!16s%2Fg%2F11vwxc2gj5!19sChIJtWktZNHDwogR9jLvkVBYrk4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,3,5,0,3,https://www.coldairheatingac.buzz/,https://www.google.com/maps/place/Cold+Air+Heating+%26+AC/data=!4m7!3m6!1s0x88c2c3d1642d69b5:0x4eae585091ef32f6!8m2!3d27.9755668!4d-82.4842599!16s%2Fg%2F11vwxc2gj5!19sChIJtWktZNHDwogR9jLvkVBYrk4?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,26.19,1.19,25.0,,phone,0,tampa,Clean Press Duct Cleaning,,,,+1 813-736-5980,,,"906 S Sterling Ave, Tampa, FL 33629, United States",https://www.google.com/maps/place/Clean+Press+Duct+Cleaning/data=!4m7!3m6!1s0x887311fec5e67ecd:0x9ede6acaabc04373!8m2!3d27.9315988!4d-82.5034882!16s%2Fg%2F1tj1n84w!19sChIJzX7mxf4Rc4gRc0PAq8pq3p4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,3,5,0,2,,https://www.google.com/maps/place/Clean+Press+Duct+Cleaning/data=!4m7!3m6!1s0x887311fec5e67ecd:0x9ede6acaabc04373!8m2!3d27.9315988!4d-82.5034882!16s%2Fg%2F1tj1n84w!19sChIJzX7mxf4Rc4gRc0PAq8pq3p4?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,Dale's Air & Heat Inc,,,,+1 941-737-5718,,http://dalesairandheat.com,"12440 Grass Farm Rd, Palmetto, FL 34221, United States",https://www.google.com/maps/place/Dale%27s+Air+%26+Heat+Inc/data=!4m7!3m6!1s0x88c32378fb04bf99:0xed4ce7f8e62d6d8a!8m2!3d27.6263566!4d-82.4953537!16s%2Fg%2F11p5tky174!19sChIJmb8E-3gjw4gRim0t5vjnTO0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,0,2,http://dalesairandheat.com/,https://www.google.com/maps/place/Dale%27s+Air+%26+Heat+Inc/data=!4m7!3m6!1s0x88c32378fb04bf99:0xed4ce7f8e62d6d8a!8m2!3d27.6263566!4d-82.4953537!16s%2Fg%2F11p5tky174!19sChIJmb8E-3gjw4gRim0t5vjnTO0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,Shield HVAC,,,,+1 813-578-4362,,https://shieldhvacriverviewfl.com,"8808 FL-43, Riverview, FL 33578, United States",https://www.google.com/maps/place/Shield+HVAC/data=!4m7!3m6!1s0x88c2fb004a5138af:0x6fd1eeb8b9cb449c!8m2!3d27.8644124!4d-82.3261209!16s%2Fg%2F11z0wj0gx9!19sChIJrzhRSgD7wogRnETLubju0W8,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,0,2,https://shieldhvacriverviewfl.com/,https://www.google.com/maps/place/Shield+HVAC/data=!4m7!3m6!1s0x88c2fb004a5138af:0x6fd1eeb8b9cb449c!8m2!3d27.8644124!4d-82.3261209!16s%2Fg%2F11z0wj0gx9!19sChIJrzhRSgD7wogRnETLubju0W8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,Sayko Plumbing and Air,,,,+1 727-766-4460,,,,https://www.google.com/maps/place/Sayko+Plumbing+and+Air/data=!4m7!3m6!1s0x88c31f522532975b:0x4ce143ac2d80626e!8m2!3d27.7827904!4d-82.6657731!16s%2Fg%2F11hsxt7c0j!19sChIJW5cyJVIfw4gRbmKALaxD4Uw,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,0,2,,https://www.google.com/maps/place/Sayko+Plumbing+and+Air/data=!4m7!3m6!1s0x88c31f522532975b:0x4ce143ac2d80626e!8m2!3d27.7827904!4d-82.6657731!16s%2Fg%2F11hsxt7c0j!19sChIJW5cyJVIfw4gRbmKALaxD4Uw?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,TLS,,,,+1 813-641-2730,,http://tlservices.com,"1101 1st St SW, Ruskin, FL 33570, United States",https://www.google.com/maps/place/TLS/data=!4m7!3m6!1s0x88c3277991329339:0xb6962033b9d93b19!8m2!3d27.7081879!4d-82.4362884!16s%2Fg%2F11b6gcvjzn!19sChIJOZMykXknw4gRGTvZuTMglrY,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,0,0,http://tlservices.com/,https://www.google.com/maps/place/TLS/data=!4m7!3m6!1s0x88c3277991329339:0xb6962033b9d93b19!8m2!3d27.7081879!4d-82.4362884!16s%2Fg%2F11b6gcvjzn!19sChIJOZMykXknw4gRGTvZuTMglrY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,3 J's Cooling,,,,+1 727-203-0140,,,,https://www.google.com/maps/place/3+J%27s+Cooling/data=!4m7!3m6!1s0xcad57f574406a89:0xbd02d18c3071a29b!8m2!3d28.076104!4d-82.713236!16s%2Fg%2F11t42ddxtd!19sChIJiWpAdPVXrQwRm6JxMIzRAr0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,0,1,,https://www.google.com/maps/place/3+J%27s+Cooling/data=!4m7!3m6!1s0xcad57f574406a89:0xbd02d18c3071a29b!8m2!3d28.076104!4d-82.713236!16s%2Fg%2F11t42ddxtd!19sChIJiWpAdPVXrQwRm6JxMIzRAr0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,Blue Maple Leaf Inc,,,,+1 727-741-3030,,https://bluemapleleaf.com/contact-2,"4752 Stoneview Cir, Oldsmar, FL 34677, United States",https://www.google.com/maps/place/Blue+Maple+Leaf+Inc/data=!4m7!3m6!1s0x88c2ed1d4076aaab:0x644a8be50b9b8473!8m2!3d28.0712598!4d-82.6928744!16s%2Fg%2F11nnwfyvn0!19sChIJq6p2QB3twogRc4SbC-WLSmQ,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,0,1,https://bluemapleleaf.com/contact-2/,https://www.google.com/maps/place/Blue+Maple+Leaf+Inc/data=!4m7!3m6!1s0x88c2ed1d4076aaab:0x644a8be50b9b8473!8m2!3d28.0712598!4d-82.6928744!16s%2Fg%2F11nnwfyvn0!19sChIJq6p2QB3twogRc4SbC-WLSmQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,ColdTropical AC Repairs,,,,+1 813-725-6756,,https://coldtropicalacrepairs.com,"13911 Nine Eagles Dr office 32, Tampa, FL 33626, United States",https://www.google.com/maps/place/ColdTropical+AC+Repairs/data=!4m7!3m6!1s0x88c2eb87fe27f2b9:0xa6c722185e360094!8m2!3d28.0721189!4d-82.6310867!16s%2Fg%2F11yzl3h6g0!19sChIJufIn_ofrwogRlAA2Xhgix6Y,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,0,2,https://coldtropicalacrepairs.com/,https://www.google.com/maps/place/ColdTropical+AC+Repairs/data=!4m7!3m6!1s0x88c2eb87fe27f2b9:0xa6c722185e360094!8m2!3d28.0721189!4d-82.6310867!16s%2Fg%2F11yzl3h6g0!19sChIJufIn_ofrwogRlAA2Xhgix6Y?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,Supreme Home Services FL,,,,+1 813-638-4383,,http://www.supremehomeservicesfl.com,,https://www.google.com/maps/place/Supreme+Home+Services+FL/data=!4m7!3m6!1s0xa658738bd42c73c1:0xc10cd6eec3209339!8m2!3d27.9628674!4d-82.5455605!16s%2Fg%2F11swt5lkd4!19sChIJwXMs1ItzWKYROZMgw-7WDME,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,1,2,http://www.supremehomeservicesfl.com/,https://www.google.com/maps/place/Supreme+Home+Services+FL/data=!4m7!3m6!1s0xa658738bd42c73c1:0xc10cd6eec3209339!8m2!3d27.9628674!4d-82.5455605!16s%2Fg%2F11swt5lkd4!19sChIJwXMs1ItzWKYROZMgw-7WDME?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,Central Air Expert Company,,,,+1 813-692-1353,,,"8515 Island Breeze Ln, Tampa, FL 33637, United States",https://www.google.com/maps/place/Central+Air+Expert+Company/data=!4m7!3m6!1s0x88c2c9b888806c69:0x7b84d8a864149046!8m2!3d28.068597!4d-82.361911!16s%2Fg%2F11q2x_63vg!19sChIJaWyAiLjJwogRRpAUZKjYhHs,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,0,0,,https://www.google.com/maps/place/Central+Air+Expert+Company/data=!4m7!3m6!1s0x88c2c9b888806c69:0x7b84d8a864149046!8m2!3d28.068597!4d-82.361911!16s%2Fg%2F11q2x_63vg!19sChIJaWyAiLjJwogRRpAUZKjYhHs?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,Budget Air Duct Services,,,,+1 813-845-0298,,https://www.budgetairductservices.com,"3902 Carrollwood Pl Cir, Greater Northdale, FL 33624, United States",https://www.google.com/maps/place/Budget+Air+Duct+Services/data=!4m7!3m6!1s0x88c2bff72ee791c1:0x945eeb007d59e6fd!8m2!3d28.1051808!4d-82.5047252!16s%2Fg%2F11vymghjms!19sChIJwZHnLve_wogR_eZZfQDrXpQ,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,0,2,https://www.budgetairductservices.com/,https://www.google.com/maps/place/Budget+Air+Duct+Services/data=!4m7!3m6!1s0x88c2bff72ee791c1:0x945eeb007d59e6fd!8m2!3d28.1051808!4d-82.5047252!16s%2Fg%2F11vymghjms!19sChIJwZHnLve_wogR_eZZfQDrXpQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,Genesis Diversified Services,,,,+1 813-298-0465,,http://www.genesisdiversified.com/contact-us,"1719 Clement Rd, Lutz, FL 33549, United States",https://www.google.com/maps/place/Genesis+Diversified+Services/data=!4m7!3m6!1s0x88c2b8f15e61b2b7:0xa52aeebf69fe95ac!8m2!3d28.1204113!4d-82.4385561!16s%2Fg%2F11h06m_gd0!19sChIJt7JhXvG4wogRrJX-ab_uKqU,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,0,0,http://www.genesisdiversified.com/contact-us/,https://www.google.com/maps/place/Genesis+Diversified+Services/data=!4m7!3m6!1s0x88c2b8f15e61b2b7:0xa52aeebf69fe95ac!8m2!3d28.1204113!4d-82.4385561!16s%2Fg%2F11h06m_gd0!19sChIJt7JhXvG4wogRrJX-ab_uKqU?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,Davies Air Conditioning Service & Repair,,,,+1 813-946-0258,,,"2398 Grand Cypress Dr, Lutz, FL 33559, United States",https://www.google.com/maps/place/Davies+Air+Conditioning+Service+%26+Repair/data=!4m7!3m6!1s0x88c2bb1691a4f5a9:0xfd7af185175655d3!8m2!3d28.1902086!4d-82.390799!16s%2Fg%2F11z7dj6rfq!19sChIJqfWkkRa7wogR01VWF4Xxev0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,0,1,,https://www.google.com/maps/place/Davies+Air+Conditioning+Service+%26+Repair/data=!4m7!3m6!1s0x88c2bb1691a4f5a9:0xfd7af185175655d3!8m2!3d28.1902086!4d-82.390799!16s%2Fg%2F11z7dj6rfq!19sChIJqfWkkRa7wogR01VWF4Xxev0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,ProRepairs llc,,,,+1 813-863-1118,,,,https://www.google.com/maps/place/ProRepairs+llc/data=!4m7!3m6!1s0x88c2b9054a8805c9:0x5518d7ed34da826f!8m2!3d28.1078695!4d-82.6253266!16s%2Fg%2F11nfssz814!19sChIJyQWISgW5wogRb4LaNO3XGFU,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,1,2,,https://www.google.com/maps/place/ProRepairs+llc/data=!4m7!3m6!1s0x88c2b9054a8805c9:0x5518d7ed34da826f!8m2!3d28.1078695!4d-82.6253266!16s%2Fg%2F11nfssz814!19sChIJyQWISgW5wogRb4LaNO3XGFU?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,Taylor HVAC & AC Repair,,,,+1 813-946-0255,,,"36542 CR 54, Zephyrhills, FL 33541, United States",https://www.google.com/maps/place/Taylor+HVAC+%26+AC+Repair/data=!4m7!3m6!1s0x88dd4d42ea68d711:0x7cb8adf56aff4327!8m2!3d28.2296554!4d-82.212866!16s%2Fg%2F11z7dj54ql!19sChIJEddo6kJN3YgRJ0P_avWtuHw,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,0,2,,https://www.google.com/maps/place/Taylor+HVAC+%26+AC+Repair/data=!4m7!3m6!1s0x88dd4d42ea68d711:0x7cb8adf56aff4327!8m2!3d28.2296554!4d-82.212866!16s%2Fg%2F11z7dj54ql!19sChIJEddo6kJN3YgRJ0P_avWtuHw?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,Zenith Electric LLC,,,,+1 813-443-0990,,http://www.zenithelectricllc.com,"19244 Early Violet Dr, Tampa, FL 33647, United States",https://www.google.com/maps/place/Zenith+Electric+LLC/data=!4m7!3m6!1s0x88c2b6a668b2fab1:0xe2078b7ee6097f99!8m2!3d28.1629919!4d-82.3061959!16s%2Fg%2F11cn7dzkfn!19sChIJsfqyaKa2wogRmX8J5n6LB-I,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,0,2,http://www.zenithelectricllc.com/,https://www.google.com/maps/place/Zenith+Electric+LLC/data=!4m7!3m6!1s0x88c2b6a668b2fab1:0xe2078b7ee6097f99!8m2!3d28.1629919!4d-82.3061959!16s%2Fg%2F11cn7dzkfn!19sChIJsfqyaKa2wogRmX8J5n6LB-I?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,The Cool Man A/C Services LLC,,,,+1 813-494-1130,,,,https://www.google.com/maps/place/The+Cool+Man+A%2FC+Services+LLC/data=!4m7!3m6!1s0x427953b9138b0c03:0x87e1271363001d8a!8m2!3d28.3249086!4d-82.5385269!16s%2Fg%2F11q3mmryhf!19sChIJAwyLE7lTeUIRih0AYxMn4Yc,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,0,2,,https://www.google.com/maps/place/The+Cool+Man+A%2FC+Services+LLC/data=!4m7!3m6!1s0x427953b9138b0c03:0x87e1271363001d8a!8m2!3d28.3249086!4d-82.5385269!16s%2Fg%2F11q3mmryhf!19sChIJAwyLE7lTeUIRih0AYxMn4Yc?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,Mattei Air Compressors,,,,+1 727-835-0668,,https://www.matteisales.com/contact.php,"11205 Challenger Ave, Odessa, FL 33556, United States",https://www.google.com/maps/place/Mattei+Air+Compressors/data=!4m7!3m6!1s0x88c296a10c8daab3:0xea1db3b3b92d7009!8m2!3d28.1989596!4d-82.629816!16s%2Fg%2F11vm7grq1h!19sChIJs6qNDKGWwogRCXAtubOzHeo,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,0,0,,https://www.google.com/maps/place/Mattei+Air+Compressors/data=!4m7!3m6!1s0x88c296a10c8daab3:0xea1db3b3b92d7009!8m2!3d28.1989596!4d-82.629816!16s%2Fg%2F11vm7grq1h!19sChIJs6qNDKGWwogRCXAtubOzHeo?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,Reynolds Emergency AC Repair Saint Petersburg,,,,+1 727-800-4032,,,,https://www.google.com/maps/place/Reynolds+Emergency+AC+Repair+Saint+Petersburg/data=!4m7!3m6!1s0x88c2e3f4018277f3:0xd33deae433673953!8m2!3d27.7827904!4d-82.6560971!16s%2Fg%2F11h10vhy57!19sChIJ83eCAfTjwogRUzlnM-TqPdM,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,0,1,,https://www.google.com/maps/place/Reynolds+Emergency+AC+Repair+Saint+Petersburg/data=!4m7!3m6!1s0x88c2e3f4018277f3:0xd33deae433673953!8m2!3d27.7827904!4d-82.6560971!16s%2Fg%2F11h10vhy57!19sChIJ83eCAfTjwogRUzlnM-TqPdM?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,Bloom AC Repair Lithia,,,,+1 813-970-0325,,http://bloomacrepairlithia.top,"16637 Fishhawk Blvd, Fish Hawk, FL 33547, United States",https://www.google.com/maps/place/Bloom+AC+Repair+Lithia/data=!4m7!3m6!1s0x88dd2d965b50e0db:0x5f396ca3b34460d3!8m2!3d27.8588699!4d-82.2013974!16s%2Fg%2F11yxmm2gfj!19sChIJ2-BQW5Yt3YgR02BEs6NsOV8,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,0,3,http://bloomacrepairlithia.top/,https://www.google.com/maps/place/Bloom+AC+Repair+Lithia/data=!4m7!3m6!1s0x88dd2d965b50e0db:0x5f396ca3b34460d3!8m2!3d27.8588699!4d-82.2013974!16s%2Fg%2F11yxmm2gfj!19sChIJ2-BQW5Yt3YgR02BEs6NsOV8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,Top of the Bay AC,,,,+1 813-563-9484,,http://topofthebayac.com,,https://www.google.com/maps/place/Top+of+the+Bay+AC/data=!4m7!3m6!1s0x24ab17f09e5b22c7:0xf9f5876a9186b130!8m2!3d28.132729!4d-82.4814605!16s%2Fg%2F11ytl1ktdl!19sChIJxyJbnvAXqyQRMLGGkWqH9fk,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,0,2,http://topofthebayac.com/,https://www.google.com/maps/place/Top+of+the+Bay+AC/data=!4m7!3m6!1s0x24ab17f09e5b22c7:0xf9f5876a9186b130!8m2!3d28.132729!4d-82.4814605!16s%2Fg%2F11ytl1ktdl!19sChIJxyJbnvAXqyQRMLGGkWqH9fk?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,Coolenheat Inc.,,,,+1 813-244-9401,,,"10905 Suncrest Ct, Tampa, FL 33615, United States",https://www.google.com/maps/place/Coolenheat+Inc./data=!4m7!3m6!1s0x81e5a0b23614d151:0xf10cc877e300705d!8m2!3d28.0108903!4d-82.6069337!16s%2Fg%2F11vsphv5jh!19sChIJUdEUNrKg5YERXXAA43fIDPE,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,0,2,,https://www.google.com/maps/place/Coolenheat+Inc./data=!4m7!3m6!1s0x81e5a0b23614d151:0xf10cc877e300705d!8m2!3d28.0108903!4d-82.6069337!16s%2Fg%2F11vsphv5jh!19sChIJUdEUNrKg5YERXXAA43fIDPE?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,Just Air Conditioning Repair,,,,+1 813-937-5858,,https://www.justairconditioningrepair.buzz,"4924 W Waters Ave, Tampa, FL 33634, United States",https://www.google.com/maps/place/Just+Air+Conditioning+Repair/data=!4m7!3m6!1s0x88c2c12af2bc71d9:0x19512ca509d9bc39!8m2!3d28.024506!4d-82.528237!16s%2Fg%2F11y4045fxj!19sChIJ2XG88irBwogRObzZCaUsURk,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,0,2,https://www.justairconditioningrepair.buzz/,https://www.google.com/maps/place/Just+Air+Conditioning+Repair/data=!4m7!3m6!1s0x88c2c12af2bc71d9:0x19512ca509d9bc39!8m2!3d28.024506!4d-82.528237!16s%2Fg%2F11y4045fxj!19sChIJ2XG88irBwogRObzZCaUsURk?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,Hernig Contractors,,,,+1 813-458-3523,,,,https://www.google.com/maps/place/Hernig+Contractors/data=!4m7!3m6!1s0x8106b867730847db:0xbc481374876e9c23!8m2!3d28.072585!4d-82.100101!16s%2Fg%2F11sgcqzb5_!19sChIJ20cIc2e4BoERI5xuh3QTSLw,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,0,2,,https://www.google.com/maps/place/Hernig+Contractors/data=!4m7!3m6!1s0x8106b867730847db:0xbc481374876e9c23!8m2!3d28.072585!4d-82.100101!16s%2Fg%2F11sgcqzb5_!19sChIJ20cIc2e4BoERI5xuh3QTSLw?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,25.75,0.75,25.0,,phone,0,tampa,Max Performance Heating & Air Conditioning,,,,+1 813-946-9353,,https://www.maxperformanceheatingairconditioning.buzz,"3824 W Sligh Ave, Tampa, FL 33614, United States",https://www.google.com/maps/place/Max+Performance+Heating+%26+Air+Conditioning/data=!4m7!3m6!1s0x88c2c1c5d639d635:0xbcadca917444c41b!8m2!3d28.0104426!4d-82.5068198!16s%2Fg%2F11y403xwqr!19sChIJNdY51sXBwogRG8REdJHKrbw,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,0,2,https://www.maxperformanceheatingairconditioning.buzz/,https://www.google.com/maps/place/Max+Performance+Heating+%26+Air+Conditioning/data=!4m7!3m6!1s0x88c2c1c5d639d635:0xbcadca917444c41b!8m2!3d28.0104426!4d-82.5068198!16s%2Fg%2F11y403xwqr!19sChIJNdY51sXBwogRG8REdJHKrbw?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
