tier,quality_score,service_fit_score,reachability_score,reachability_representative,reachability_channels,usable_poc_count,metro,title,best_email,all_emails,email_sources,phone,phone_alt,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,primary_contact,primary_contact_channel,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_original,pain_quote_2_original,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason,phone_reach_score,email_reach_score,email_quality_tier,email_quality_reason,best_reachable_email,ab_arm
C,45.28,5.28,40.0,Ashton Business,phone;named_decision_maker,1,phoenix,Ash Cooling & Heating LLC,ashcooling@icloud.com,ashcooling@icloud.com,agent_browser_crawl,+1 480-613-5561,,https://www.ashcooling.com,,https://www.google.com/maps/place/Ash+Cooling+%26+Heating+LLC/data=!4m7!3m6!1s0xa7b66fc45e95627b:0x5b412f24d68aefa0!8m2!3d33.523804!4d-111.6704764!16s%2Fg%2F11x11jfv1w!19sChIJe2KVXsRvtqcRoO-K1iQvQVs,,,,,,,,,,,Ashton Business,Ashton Business,,,0,,,,,,,,,,,ok,,130,5,2,10,https://www.ashcooling.com/,https://www.google.com/maps/place/Ash+Cooling+%26+Heating+LLC/data=!4m7!3m6!1s0xa7b66fc45e95627b:0x5b412f24d68aefa0!8m2!3d33.523804!4d-111.6704764!16s%2Fg%2F11x11jfv1w!19sChIJe2KVXsRvtqcRoO-K1iQvQVs?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,45.16,5.16,40.0,Eric R Cummins,phone;named_decision_maker,1,phoenix,"Arizona Boy Air Conditioning & Heating, LLC",,,,+1 480-561-8532,,,,"https://www.google.com/maps/place/Arizona+Boy+Air+Conditioning+%26+Heating,+LLC/data=!4m7!3m6!1s0x872b39755aa957e9:0xde1a9597a62c1f11!8m2!3d33.2766146!4d-112.18749!16s%2Fg%2F11gv15t40_!19sChIJ6VepWnU5K4cRER8sppeVGt4",,,,,,,Eric R Cummins,Owner,,,Eric R Cummins,Eric R Cummins,,,0,,,,,,,,,,,,,25,4.4,11,19,,"https://www.google.com/maps/place/Arizona+Boy+Air+Conditioning+%26+Heating,+LLC/data=!4m7!3m6!1s0x872b39755aa957e9:0xde1a9597a62c1f11!8m2!3d33.2766146!4d-112.18749!16s%2Fg%2F11gv15t40_!19sChIJ6VepWnU5K4cRER8sppeVGt4?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,45.14,5.14,40.0,Jeremy W. Pratt,phone;named_decision_maker,1,phoenix,Ice Cold Air LLC,,,,+1 602-380-1345,,http://www.icecoldairllc.com,"8584 E McDonald Dr, Scottsdale, AZ 85250, United States",https://www.google.com/maps/place/Ice+Cold+Air+LLC/data=!4m7!3m6!1s0x872b0af9654cf0d5:0xf58e914a018077ad!8m2!3d33.5241648!4d-111.8963849!16s%2Fg%2F11hdb1wxsy!19sChIJ1fBMZfkKK4cRrXeAAUqRjvU,,,,,,,Jeremy W. Pratt,Owner,,,Jeremy W. Pratt,Jeremy W. Pratt,,,0,,,,,,,,,,,open_error,,18,4.3,9,14,http://www.icecoldairllc.com/,https://www.google.com/maps/place/Ice+Cold+Air+LLC/data=!4m7!3m6!1s0x872b0af9654cf0d5:0xf58e914a018077ad!8m2!3d33.5241648!4d-111.8963849!16s%2Fg%2F11hdb1wxsy!19sChIJ1fBMZfkKK4cRrXeAAUqRjvU?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,45.07,5.07,40.0,Iosif N. Tsivgadellis,phone;named_decision_maker,1,phoenix,Frigid Air Heating and Cooling,,,,+1 623-299-5696,,,"4252 N Verrado Way, Buckeye, AZ 85396, United States",https://www.google.com/maps/place/Frigid+Air+Heating+and+Cooling/data=!4m7!3m6!1s0x872b49752b824a0f:0xefbc364294921f5d!8m2!3d33.496151!4d-112.51382!16s%2Fg%2F1261wlk2k!19sChIJD0qCK3VJK4cRXR-SlEI2vO8,,,,,,,Iosif N. Tsivgadellis,Owner,,,Iosif N. Tsivgadellis,Iosif N. Tsivgadellis,,,0,,,,,,,,,,,,,17,4.3,5,10,,https://www.google.com/maps/place/Frigid+Air+Heating+and+Cooling/data=!4m7!3m6!1s0x872b49752b824a0f:0xefbc364294921f5d!8m2!3d33.496151!4d-112.51382!16s%2Fg%2F1261wlk2k!19sChIJD0qCK3VJK4cRXR-SlEI2vO8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,45.03,5.03,40.0,Nathan Ball,phone;named_decision_maker,1,phoenix,Ball Brothers Plumbing & AC,ballbrothershomeservices@gmail.com,ballbrothershomeservices@gmail.com;info@ballbrosaz.com,agent_browser_crawl;agent_browser_crawl,+1 480-435-2498,,https://ballbrothersplumbingac.com,"145 E Comstock Dr #1, Chandler, AZ 85225, United States",https://www.google.com/maps/place/Ball+Brothers+Plumbing+%26+AC/data=!4m7!3m6!1s0x68c9f1d2ffab30c3:0x99c9d9ddfe4435ae!8m2!3d33.3462508!4d-111.8394849!16s%2Fg%2F11s8yq9cg6!19sChIJwzCr_9LxyWgRrjVE_t3ZyZk,https://www.facebook.com/p/Ball-Brothers-Plumbing-and-AC-LLC-100085078482568/,https://www.instagram.com/ballbrothersplumbingandac/,,https://www.yelp.com/biz/ball-brothers-plumbing-and-ac-mesa,,,,,,,Nathan Ball,Nathan Ball,,,0,,,,,,,,,,,ok,,103,5,2,10,https://ballbrothersplumbingac.com/?utm_source=GMB&utm_medium=Website,https://www.google.com/maps/place/Ball+Brothers+Plumbing+%26+AC/data=!4m7!3m6!1s0x68c9f1d2ffab30c3:0x99c9d9ddfe4435ae!8m2!3d33.3462508!4d-111.8394849!16s%2Fg%2F11s8yq9cg6!19sChIJwzCr_9LxyWgRrjVE_t3ZyZk?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,45.03,5.03,40.0,Antonio Hugo Guerrero,phone;named_decision_maker,1,phoenix,Gotham Air,info@gothamairaz.com,info@gothamairaz.com,agent_browser_crawl,+1 602-820-5102,,https://www.gothamairaz.com,"6730 W Frier Dr Ste 102, Glendale, AZ 85301, United States",https://www.google.com/maps/place/Gotham+Air/data=!4m7!3m6!1s0x872b4159e265d4cb:0x50e14360f2aae0cb!8m2!3d33.5494059!4d-112.2041887!16s%2Fg%2F11g1fqmf5l!19sChIJy9Rl4llBK4cRy-Cq8mBD4VA,https://www.facebook.com/gothamairllc/?ref=page_internal,https://www.instagram.com/gothamairaz/,https://www.linkedin.com/company/gotham-air,,,https://www.youtube.com/channel/UCx_-Gy90Kgxv80NVNIj8D3g;https://www.youtube.com/watch?v=UVZAmHRhYsI,Antonio Hugo Guerrero,Owner,,,Antonio Hugo Guerrero,Antonio Hugo Guerrero,https://www.linkedin.com/company/gotham-air,,0,,,,,,,,,,,ok,,30,4.5,12,20,https://www.gothamairaz.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-listing,https://www.google.com/maps/place/Gotham+Air/data=!4m7!3m6!1s0x872b4159e265d4cb:0x50e14360f2aae0cb!8m2!3d33.5494059!4d-112.2041887!16s%2Fg%2F11g1fqmf5l!19sChIJy9Rl4llBK4cRy-Cq8mBD4VA?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,44.93,19.93,25.0,,phone,0,phoenix,Tony's Auto Service Center,scott@tonysautoservicecenter.net,scott@tonysautoservicecenter.net,agent_browser_crawl,+1 480-945-7788,,http://tonysautoservicecenter.com,"5602 E Thomas Rd, Phoenix, AZ 85018, United States",https://www.google.com/maps/place/Tony%27s+Auto+Service+Center/data=!4m7!3m6!1s0x872b0c0e902771a9:0xf7ffd70e727fe7b5!8m2!3d33.4802762!4d-111.96062!16s%2Fg%2F1tnl1w2t!19sChIJqXEnkA4MK4cRted_cg7X__c,https://www.facebook.com/tonysautoaz/,,,https://www.yelp.com/biz/tonys-auto-service-center-phoenix,,,,,,,,,,frontline_communication,2,"I did not have a good experience here unfortunately.  I did need a repair to my AC but the technician, in my humble opinion, seemed to be using fear tactics saying my car might be set ablaze because the AC was not functioning properly. (Huh?!)
He shut my AC off without telling me.  (SMH)
Anyway, The second opinion I got disagreed with the danger of “catching fire” (?!) and gave me a cheaper deal.  I have another qualm that the multipoint inspection is advertised as $89 but I was charged $213.","Horrible experience and price gouging at it’s finest. Only reason they even get 1 star is because that’s the only way I could post this review. Spoke with Scott and he told me it would be $2200 to replace an alternator. When I heard this, my jaw dropped and I did some more research. When I did more research, it showed the average price to replace an alternator was anywhere from $1100-$1400. I also called the Lexus dealership who I normally take my car to, but figured they would be way more expensive than anywhere else. My sales associate there told me all in it would’ve been $1330. When I called Scott back to let him know this he said he would look it over and get back to me. He did say part of the reason it was so high is because they had to remove the radiator. This is untrue because when I continued my research, you do not have to remove the radiator. You remove the radiator fan and the core plate which loosens the radiator and allows you to easily access the alternator. Scott called me back and magically was able to get it down to$1574.33 (which was still to high). He said the $2200was just an estimate. He never told me that was just an estimate until I called him out on his price gouging 100% guarantee he would’ve charged me the $2200 if I didn’t do my research. He was upset that I called him a liar and decided to use an F bomb. I wasn’t offended, but do think it’s unprofessional. When I picked up the car this morning, I had the pleasure of speaking with his associate, Mike, who I asked why they told me that the radiator needed to be removed and he said that’s what the Guideline stated. But then they realized they didn’t need to remove it. Apparently they’re inexperienced working on Lexuses. They’re gonna continue to get their repeat customers and maybe they’re bread and butter is just oil changes. For a 6 hour job they charged me $155 an hour for labor. They charged me $515.56 for a refurbished alternator. Needless to say, I will never do business with this shop again and I strongly advise others to stay away.",,,1,1,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,billing_or_intake_errors;frontline_communication,,ok,,321,4.8,5,10,http://tonysautoservicecenter.com/,https://www.google.com/maps/place/Tony%27s+Auto+Service+Center/data=!4m7!3m6!1s0x872b0c0e902771a9:0xf7ffd70e727fe7b5!8m2!3d33.4802762!4d-111.96062!16s%2Fg%2F1tnl1w2t!19sChIJqXEnkA4MK4cRted_cg7X__c?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,44.92,4.92,40.0,Maximiliano L Esqueda,phone;named_decision_maker,1,phoenix,Top Tier Refrigeration Service Inc,,,,+1 623-329-2333,,,,https://www.google.com/maps/place/Top+Tier+Refrigeration+Service+Inc/data=!4m7!3m6!1s0x872b6bae6fdf4a6f:0x9005ad69293e4f99!8m2!3d33.4556914!4d-112.162682!16s%2Fg%2F11fwc1xc7k!19sChIJb0rfb65rK4cRmU8-KWmtBZA,,,,,,,Maximiliano L Esqueda,President,,,Maximiliano L Esqueda,Maximiliano L Esqueda,,,0,,,,,,,,,,,,,8,4.1,3,8,,https://www.google.com/maps/place/Top+Tier+Refrigeration+Service+Inc/data=!4m7!3m6!1s0x872b6bae6fdf4a6f:0x9005ad69293e4f99!8m2!3d33.4556914!4d-112.162682!16s%2Fg%2F11fwc1xc7k!19sChIJb0rfb65rK4cRmU8-KWmtBZA?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,44.92,4.92,40.0,Bradley Wood Stansbury,phone;named_decision_maker,1,phoenix,A/C Handyman LLC,,,,+1 480-343-2530,,https://www.air-conditioning-arizona.com,"104 S Pomeroy, Mesa, AZ 85210, United States",https://www.google.com/maps/place/A%2FC+Handyman+LLC/data=!4m7!3m6!1s0x872ba72844cdd5df:0x20dcb8a93ed26cea!8m2!3d33.4124715!4d-111.8239529!16s%2Fg%2F1tf6mp74!19sChIJ39XNRCinK4cR6mzSPqm43CA,https://www.facebook.com/pg/AC-Handyman-326625673793/reviews/?ref=page_internal,,,https://www.yelp.com/biz/ac-handyman-mesa,,,Bradley Wood Stansbury,Owner,,,Bradley Wood Stansbury,Bradley Wood Stansbury,https://www.facebook.com/pg/AC-Handyman-326625673793/reviews/?ref=page_internal,,0,,,,,,,,,,,no_email_found,,37,4.6,24,32,https://www.air-conditioning-arizona.com/,https://www.google.com/maps/place/A%2FC+Handyman+LLC/data=!4m7!3m6!1s0x872ba72844cdd5df:0x20dcb8a93ed26cea!8m2!3d33.4124715!4d-111.8239529!16s%2Fg%2F1tf6mp74!19sChIJ39XNRCinK4cR6mzSPqm43CA?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,44.9,4.9,40.0,Joel James Jeffers,phone;named_decision_maker,1,phoenix,Jeffers Air Conditioning and Heating,,,,+1 480-332-8642,,http://www.jeffersair.com,"7442 E Diamond Ave, Mesa, AZ 85208, United States",https://www.google.com/maps/place/Jeffers+Air+Conditioning+and+Heating/data=!4m7!3m6!1s0x872baf520b594fbf:0x47b5231329a907a4!8m2!3d33.4015967!4d-111.6704379!16s%2Fg%2F11j6kq5x3n!19sChIJv09ZC1KvK4cRpAepKRMjtUc,https://www.facebook.com/jeffersair,,,,,,Joel James Jeffers,Owner,,,Joel James Jeffers,Joel James Jeffers,https://www.facebook.com/jeffersair,,0,,,,,,,,,,,no_email_found,,67,4.8,22,30,http://www.jeffersair.com/,https://www.google.com/maps/place/Jeffers+Air+Conditioning+and+Heating/data=!4m7!3m6!1s0x872baf520b594fbf:0x47b5231329a907a4!8m2!3d33.4015967!4d-111.6704379!16s%2Fg%2F11j6kq5x3n!19sChIJv09ZC1KvK4cRpAepKRMjtUc?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,44.85,4.85,40.0,Steven Boyd Flanagan,phone;named_decision_maker,1,phoenix,Airspeed Mechanical,info@airspeedmechanical.com,info@airspeedmechanical.com,agent_browser_crawl,+1 480-704-6000,,http://airspeedmechanical.com,"440 E Warner Rd Ste 5, Chandler, AZ 85225, United States",https://www.google.com/maps/place/Airspeed+Mechanical/data=!4m7!3m6!1s0x872bab440bc85f5b:0xccec4a697786b16c!8m2!3d33.3360984!4d-111.8343394!16s%2Fg%2F11lgs327tf!19sChIJW1_IC0SrK4cRbLGGd2lK7Mw,https://www.facebook.com/azairspeed/about/;https://www.facebook.com/pg/azairspeed/reviews/?ref=page_internal,,,,,,Steven Boyd Flanagan,Owner,,,Steven Boyd Flanagan,Steven Boyd Flanagan,https://www.facebook.com/azairspeed/about/,,0,,,,,,,,,,,ok,,47,4.7,31,39,http://airspeedmechanical.com/,https://www.google.com/maps/place/Airspeed+Mechanical/data=!4m7!3m6!1s0x872bab440bc85f5b:0xccec4a697786b16c!8m2!3d33.3360984!4d-111.8343394!16s%2Fg%2F11lgs327tf!19sChIJW1_IC0SrK4cRbLGGd2lK7Mw?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,44.78,4.78,40.0,Erik Martinez,phone;named_decision_maker,1,phoenix,Discovery Mechanical,discoverymechanicalaz@gmail.com,discoverymechanicalaz@gmail.com,agent_browser_crawl,+1 480-791-9487,,http://www.discoverymechanicalaz.com,"51 Monroe Ave #386, Buckeye, AZ 85326, United States",https://www.google.com/maps/place/Discovery+Mechanical/data=!4m7!3m6!1s0x872b3543326b31bf:0x826bdca1773bee46!8m2!3d33.3698527!4d-112.5912748!16s%2Fg%2F11rn5rpw57!19sChIJvzFrMkM1K4cRRu47d6Hca4I,https://www.facebook.com/Discovery-Mechanical-LLC-702709243896507,http://instagram.com/discoverymechanicalaz,,,,,Erik Martinez,Owner,,,Erik Martinez,Erik Martinez,https://www.facebook.com/Discovery-Mechanical-LLC-702709243896507,,0,,,,,,,,,,,ok,,7,4.1,3,7,http://www.discoverymechanicalaz.com/,https://www.google.com/maps/place/Discovery+Mechanical/data=!4m7!3m6!1s0x872b3543326b31bf:0x826bdca1773bee46!8m2!3d33.3698527!4d-112.5912748!16s%2Fg%2F11rn5rpw57!19sChIJvzFrMkM1K4cRRu47d6Hca4I?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,44.76,4.76,40.0,Lance B. Boyajian,phone;named_decision_maker,1,phoenix,Absolute Comfort Cooling & Heating INC,office@absolutecomfortcooling.com,office@absolutecomfortcooling.com,agent_browser_crawl,+1 602-278-0211,,http://www.absolutecomfortcooling.com,,https://www.google.com/maps/place/Absolute+Comfort+Cooling+%26+Heating+INC/data=!4m7!3m6!1s0xf7d4fa001ec9693:0xaf74a8a255bbd59c!8m2!3d33.609167!4d-112.2621566!16s%2Fg%2F11txb377tn!19sChIJk5bsAaBPfQ8RnNW7VaKodK8,,,,,,,Lance B. Boyajian,Owner,,,Lance B. Boyajian,Lance B. Boyajian,office@absolutecomfortcooling.com,,0,,,,,,,,,,,ok,,59,4.8,14,21,http://www.absolutecomfortcooling.com/,https://www.google.com/maps/place/Absolute+Comfort+Cooling+%26+Heating+INC/data=!4m7!3m6!1s0xf7d4fa001ec9693:0xaf74a8a255bbd59c!8m2!3d33.609167!4d-112.2621566!16s%2Fg%2F11txb377tn!19sChIJk5bsAaBPfQ8RnNW7VaKodK8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,44.74,4.74,40.0,Frank John Beck,phone;named_decision_maker,1,phoenix,Cooling Kings Mechanical,,,,+1 602-753-4333,,http://www.coolingkingsaz.com,"4325 W Purdue Ave, Glendale, AZ 85302, United States",https://www.google.com/maps/place/Cooling+Kings+Mechanical/data=!4m7!3m6!1s0x872b6b8dc4538fa1:0xfd62af7baac8c5c1!8m2!3d33.5737539!4d-112.1529649!16s%2Fg%2F11g6mltmtt!19sChIJoY9TxI1rK4cRwcXIqnuvYv0,,,,,,,Frank John Beck,Owner,,,Frank John Beck,Frank John Beck,,,0,,,,,,,,,,,no_email_found,,17,4.4,9,16,http://www.coolingkingsaz.com/,https://www.google.com/maps/place/Cooling+Kings+Mechanical/data=!4m7!3m6!1s0x872b6b8dc4538fa1:0xfd62af7baac8c5c1!8m2!3d33.5737539!4d-112.1529649!16s%2Fg%2F11g6mltmtt!19sChIJoY9TxI1rK4cRwcXIqnuvYv0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,44.72,4.72,40.0,Juan Alberto Gonzalez-Solano,phone;named_decision_maker,1,phoenix,National Heating & Cooling LLC,yyxy@pdsu.edu.cn,yyxy@pdsu.edu.cn,agent_browser_crawl,+1 602-615-1329,,https://national-ac.com,"6626 N 58th Ave, Glendale, AZ 85301, United States",https://www.google.com/maps/place/National+Heating+%26+Cooling+LLC/data=!4m7!3m6!1s0x872b6b2f14cdf587:0x511240a27dc877a!8m2!3d33.5341582!4d-112.1840756!16s%2Fg%2F11nl8qmmml!19sChIJh_XNFC9rK4cReofcJwokEQU,,,,,,,Juan Alberto Gonzalez-Solano,Owner,,,Juan Alberto Gonzalez-Solano,Juan Alberto Gonzalez-Solano,,,0,,,,,,,,,,,ok,,9,4.2,2,7,https://national-ac.com/,https://www.google.com/maps/place/National+Heating+%26+Cooling+LLC/data=!4m7!3m6!1s0x872b6b2f14cdf587:0x511240a27dc877a!8m2!3d33.5341582!4d-112.1840756!16s%2Fg%2F11nl8qmmml!19sChIJh_XNFC9rK4cReofcJwokEQU?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,44.64,4.64,40.0,Shawn Adams,phone;named_decision_maker,1,phoenix,Az Ac Service,,,,+1 602-367-6109,,https://www.azacservice.com,,https://www.google.com/maps/place/Az+Ac+Service/data=!4m7!3m6!1s0x872b6cb380e6fea7:0xe8417fc5965b6e4b!8m2!3d34.016263!4d-111.891768!16s%2Fg%2F11bbrgxsqn!19sChIJp_7mgLNsK4cRS25blsV_Qeg,https://www.facebook.com/pages/Az-Ac-Service/1061649193849223,,,,,,Shawn Adams,Owner,,,Shawn Adams,Shawn Adams,https://www.facebook.com/pages/Az-Ac-Service/1061649193849223,,0,,,,,,,,,,,no_email_found,,21,4.5,9,16,https://www.azacservice.com/,https://www.google.com/maps/place/Az+Ac+Service/data=!4m7!3m6!1s0x872b6cb380e6fea7:0xe8417fc5965b6e4b!8m2!3d34.016263!4d-111.891768!16s%2Fg%2F11bbrgxsqn!19sChIJp_7mgLNsK4cRS25blsV_Qeg?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,44.6,4.6,40.0,Oscar Hugo Manzo,phone;named_decision_maker,1,phoenix,Aaahhh!! Home Services Air Conditioning & Heating,info@myefficientair.com,info@myefficientair.com,agent_browser_crawl,+1 623-824-4511,,http://fixmyairconditioningphoenix.com,,https://www.google.com/maps/place/Aaahhh!!+Home+Services+Air+Conditioning+%26+Heating/data=!4m7!3m6!1s0x872b30ba3da79bc5:0xc748358e0dad1267!8m2!3d33.2766146!4d-112.18749!16s%2Fg%2F11ckc_1sj5!19sChIJxZunPbowK4cRZxKtDY41SMc,https://www.facebook.com/Efficientairaz/,https://www.instagram.com/myefficientair,,,,https://www.youtube.com/watch?v=o6IQBqlejHU,Oscar Hugo Manzo,Owner,,,Oscar Hugo Manzo,Oscar Hugo Manzo,https://www.facebook.com/Efficientairaz/,,0,,,,,,,,,,,ok,,11,4.3,3,9,http://fixmyairconditioningphoenix.com/,https://www.google.com/maps/place/Aaahhh!!+Home+Services+Air+Conditioning+%26+Heating/data=!4m7!3m6!1s0x872b30ba3da79bc5:0xc748358e0dad1267!8m2!3d33.2766146!4d-112.18749!16s%2Fg%2F11ckc_1sj5!19sChIJxZunPbowK4cRZxKtDY41SMc?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,12,FALSE,FALSE,,,,,,,
C,44.49,4.49,40.0,"Francisco Manuel ""Frank"" Espendez",phone;named_decision_maker,1,phoenix,"Sysko Services, LLC",support@syskoservices.com,support@syskoservices.com,agent_browser_crawl,+1 602-814-3086,,http://syskoservices.com,,"https://www.google.com/maps/place/Sysko+Services,+LLC/data=!4m7!3m6!1s0x872b15d0092f7885:0x235251c3275d00f3!8m2!3d33.485838!4d-112.15301!16s%2Fg%2F1thqh6pd!19sChIJhXgvCdAVK4cR8wBdJ8NRUiM",,,,,,,"Francisco Manuel ""Frank"" Espendez",Owner,,,"Francisco Manuel ""Frank"" Espendez","Francisco Manuel ""Frank"" Espendez",support@syskoservices.com,,0,,,,,,,,,,,ok,,46,4.8,24,31,http://syskoservices.com/,"https://www.google.com/maps/place/Sysko+Services,+LLC/data=!4m7!3m6!1s0x872b15d0092f7885:0x235251c3275d00f3!8m2!3d33.485838!4d-112.15301!16s%2Fg%2F1thqh6pd!19sChIJhXgvCdAVK4cR8wBdJ8NRUiM?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,44.43,4.43,40.0,Guillermo Escobedo Vargas,phone;named_decision_maker,1,phoenix,Gorilla Air,info@gorillaair-llc.com,info@gorillaair-llc.com,agent_browser_crawl,+1 602-578-5001,,https://gorillaair-llc.com,"2401 S 18th St #2, Phoenix, AZ 85034, United States",https://www.google.com/maps/place/Gorilla+Air/data=!4m7!3m6!1s0x872b1376b4303ea7:0xf40840cfc65bff65!8m2!3d33.4255748!4d-112.0431973!16s%2Fg%2F11csq3jbzj!19sChIJpz4wtHYTK4cRZf9bxs9ACPQ,https://www.facebook.com/Gorilla-Air-LLC-390294584858244,,,https://www.yelp.com/biz/gorilla-air-conditioning-phoenix,,,Guillermo Escobedo Vargas,Owner,,,Guillermo Escobedo Vargas,Guillermo Escobedo Vargas,info@gorillaair-llc.com,,0,,,,,,,,,,,ok,,32,4.7,13,20,https://gorillaair-llc.com/,https://www.google.com/maps/place/Gorilla+Air/data=!4m7!3m6!1s0x872b1376b4303ea7:0xf40840cfc65bff65!8m2!3d33.4255748!4d-112.0431973!16s%2Fg%2F11csq3jbzj!19sChIJpz4wtHYTK4cRZf9bxs9ACPQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,44.35,4.35,40.0,Ruben Ramirez-Zepeda,phone;named_decision_maker,1,phoenix,State 48 Air Conditioning and Heating LLC,ruben@state48acandheating.com,ruben@state48acandheating.com,agent_browser_crawl,+1 602-718-7752,,http://www.state48acandheating.com,"4331 W Greenway Rd, Glendale, AZ 85306, United States",https://www.google.com/maps/place/State+48+Air+Conditioning+and+Heating+LLC/data=!4m7!3m6!1s0x872b69125972a19d:0x8f75f6c5b9938959!8m2!3d33.6247794!4d-112.1526622!16s%2Fg%2F11qqk1wthv!19sChIJnaFyWRJpK4cRWYmTucX2dY8,,,,,,,Ruben Ramirez-Zepeda,Business Manager,,,Ruben Ramirez-Zepeda,Ruben Ramirez-Zepeda,,,0,,,,,,,,,,,ok,,55,4.9,4,11,http://www.state48acandheating.com/,https://www.google.com/maps/place/State+48+Air+Conditioning+and+Heating+LLC/data=!4m7!3m6!1s0x872b69125972a19d:0x8f75f6c5b9938959!8m2!3d33.6247794!4d-112.1526622!16s%2Fg%2F11qqk1wthv!19sChIJnaFyWRJpK4cRWYmTucX2dY8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,44.31,4.31,40.0,Esteffon Dorn,phone;named_decision_maker,1,phoenix,"Desert Freeze AC, LLC",,,,+1 480-797-3616,,https://www.desertfreezeac.com,"19358 E Oriole Way, Queen Creek, AZ 85142, United States","https://www.google.com/maps/place/Desert+Freeze+AC,+LLC/data=!4m7!3m6!1s0x872bb33f16bdb1a5:0x28c25e740fd2a46a!8m2!3d33.2704281!4d-111.6658021!16s%2Fg%2F11y4cvt8gj!19sChIJpbG9Fj-zK4cRaqTSD3Rewig",,,,,,,Esteffon Dorn,Owner,,,Esteffon Dorn,Esteffon Dorn,,,0,,,,,,,,,,,no_email_found,,39,4.8,26,34,https://www.desertfreezeac.com/,"https://www.google.com/maps/place/Desert+Freeze+AC,+LLC/data=!4m7!3m6!1s0x872bb33f16bdb1a5:0x28c25e740fd2a46a!8m2!3d33.2704281!4d-111.6658021!16s%2Fg%2F11y4cvt8gj!19sChIJpbG9Fj-zK4cRaqTSD3Rewig?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
