tier,quality_score,metro,title,best_email,all_emails,email_sources,phone,phone_normalized,website,address,google_maps_link,owner_name,owner_title,owner_linkedin,additional_team,pocs,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,all_pain_categories,all_recommended_services,crawl_status,research_note
C,20.45,austin,Peak Dental - South Austin,,,,+1 737-281-2931,,http://www.peakdentaltexas.com/locations/south-austin?utm_source=google_organic&utm_medium=gmb_website&utm_campaign=gmb_website_link,"11330 Menchaca Rd, Austin, TX 78748, United States",https://www.google.com/maps/place/Peak+Dental+-+South+Austin/data=!4m7!3m6!1s0x865b4d7a5e653abd:0x9c9d76d231343eae!8m2!3d30.1552829!4d-97.8342208!16s%2Fg%2F11fn5zkq23!19sChIJvTplXnpNW4YRrj40MdJ2nZw?authuser=0&hl=en&rclk=1,,,,,,missed_calls_unreachable,2,I went here about a year ago and the visit was honestly just so chaotic. They tried to charge me for a service I didn’t even get (I’m sure they weren’t trying to swindle me but still very unprofessional if I had not caught it I would have paid more than I should have) and after my visit I decided to,"Often felt rushed and Today April 8th I had an appointment @8am took off work, received verbal confirmation from the receptionist and also a text confirming and the place is closed. Never got a reschedule call or text. Not sure how you have a business and close or half days whenever you feel. Truly",2,1,Voice AI for Dental (AI Receptionist),silverthreadlabs.com/services/voice-agents/dental,192,4.5,27,192,FALSE,,TRUE,dot-loans.org,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk;missed_calls_unreachable,AI Receptionist (consistent tone);Voice AI for Dental (AI Receptionist),no_email_found,
C,20.38,phoenix,Desert Family Dental,analyticsintegration2k22@gmail.com,analyticsintegration2k22@gmail.com;desertfamilydental@yahoo.com,agent_browser_crawl,+1 480-485-7747,,https://www.desertfamilydental.com/?utm_source=gmb&utm_medium=organic&utm_campaign=listing,"1760 W Main St, Mesa, AZ 85201, United States",https://www.google.com/maps/place/Desert+Family+Dental/data=!4m7!3m6!1s0x872b081694879dd1:0x704187972f7bf7d9!8m2!3d33.415139!4d-111.8697518!16s%2Fg%2F1tfvzm0l!19sChIJ0Z2HlBYIK4cR2fd7L5eHQXA?authuser=0&hl=en&rclk=1,,,,,Scott R. Lee;Cursive Dr,missed_calls_unreachable,2,Taking one start away for every cap/filling that has fallen out from these guys. Down 3 so far I'll keep updating. No response from the doctors. So they definitely don't backup anything they do. Would like some money back for what I have to shell out to other dentist to do it right.,Felt like scam since the beginning! Called for Bleaching trays (at-home whitening). The front desk told me $99 and didn’t say without the gel (whitening product to put in trays)! Then I got to know each gel pack cost $20 and last 4 to 6 months. When I sat in the dental chair I got to know it last ar,2,1,Voice AI for Dental (AI Receptionist),silverthreadlabs.com/services/voice-agents/dental,1341,4.9,45,1000,FALSE,,FALSE,,0,FALSE,FALSE,,https://www.facebook.com/DesertFamilyDental/,https://www.instagram.com/desertfamilydental/,,,,,staff_rude_front_desk;missed_calls_unreachable,AI Receptionist (consistent tone);Voice AI for Dental (AI Receptionist),ok,
C,20.27,phoenix,Dentists of Mesa,,,,+1 480-550-8204,,https://www.dentistsofmesa.com/?sc_cid=GBP%3AO%3AGP%3A363%3AOrganic_Search%3AGeneral%3Ana&_vsrefdom=organic_gbp&y_source=1_MTIwMzA0NDAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"4401 E McKellips Rd #102, Mesa, AZ 85215, United States",https://www.google.com/maps/place/Dentists+of+Mesa/data=!4m7!3m6!1s0x872ba5d7688829fb:0x295dc009de38bfd1!8m2!3d33.4513256!4d-111.7352422!16s%2Fg%2F11flzjsynv!19sChIJ-ymIaNelK4cR0b843gnAXSk?authuser=0&hl=en&rclk=1,,,,,,after_hours_emergency,1,"This office is affiliated with my regular dentist and accommodated me quickly for an emergency root canal. The staff was very friendly and welcoming and, although the root canal couldn’t be completed due to a crack in my tooth, Dr Pratt was professional and courteous.
They wound up pulling my tooth","This is not a place to go if you have anxiety about going to the dentist. When I got there, the receptionist was on the phone with someone who had an emergency after getting oral surgery from there and none of the other staff came over to check on me even though I made eye contact with several of th",2,1,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,310,4.7,24,310,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,after_hours_emergency,After-Hours Voice Coverage,no_email_found,
C,20.16,austin,Breeze Dental,,,,+1 512-745-8825,,https://www.breezeoralcare.com/,"1601 S Lamar Blvd, Austin, TX 78704, United States",https://www.google.com/maps/place/Breeze+Dental/data=!4m7!3m6!1s0x8644b4df8ca136ad:0xb8adae0e500a1372!8m2!3d30.2512668!4d-97.764823!16s%2Fg%2F11gtyt3hnm!19sChIJrTahjN-0RIYRchMKUA6urbg?authuser=0&hl=en&rclk=1,,,,,Tarek Sirage;Josh Turnbull;Saja Fadda;Kevin Bowcutt,missed_calls_unreachable,2,"I didn’t want my only message about this clinic to be left in a review, but here I am. I’ve called, left a voicemail asking for a return call or an email to discuss my concerns, but it’s been over a week and there’s been no attempt to contact me in any way—despite their history of being very respons",,1,,Voice AI for Dental (AI Receptionist),silverthreadlabs.com/services/voice-agents/dental,829,4.8,46,787,FALSE,,FALSE,,0,FALSE,FALSE,,https://www.facebook.com/bowcuttdds;https://www.facebook.com/breezeoralcare,https://www.instagram.com/bowcuttdental/?hl=en;https://www.instagram.com/breezeoralcare;https://www.instagram.com/breezeoralcare/,https://www.linkedin.com/company/breezeoralcare,https://www.yelp.com/biz/bowcutt-dental-cedar-park?uid=pnN98fXCeFLwMsCxcUS_QA&utm_campaign=www_business_share_popup&utm_medium=copy_link&utm_source=(direct),,https://www.youtube.com/@breezeoralcare,missed_calls_unreachable;long_wait_in_chair,Voice AI for Dental (AI Receptionist);Workflow Automation (Scheduling),no_email_found,
C,20.09,tampa,"Ferrara Dental, PLLC",Contact@FerraraDentalTampa.Com,Contact@FerraraDentalTampa.Com,google_maps,+1 813-229-8090,,http://www.ferraradentaltampa.com/,"201 E Kennedy Blvd Suite 1425 14th Floor, Tampa, FL 33602, United States","https://www.google.com/maps/place/Ferrara+Dental,+PLLC/data=!4m7!3m6!1s0x88c2c48bf0fbc8a7:0x6bd81984e1f53af8!8m2!3d27.9471326!4d-82.4581648!16s%2Fg%2F1vxvjn44!19sChIJp8j78IvEwogR-Dr14YQZ2Gs?authuser=0&hl=en&rclk=1",,,,,,insurance_verification_missing,2,"So, I had one good experience with a crown here. Then I tried to come back for a crown on an implant and was grossly misquoted by Lisa. Initially she quoted me $1300 for an implant then, when I actually tried to schedule, she quoted me $600 to $800 more. Apparently I needed an abutment...why wasn't","After having braces as an adult, I needed multiple fillings along my gum line.  Dr. Ferrara did substandard work and behaved very unprofessionally during every appointment.  She made me feel extremely uncomfortable during the procedures by having personal conversations with her hygienist (her dinner",1,1,Insurance Eligibility Verification Workflow,silverthreadlabs.com/services/workflow-automation,367,4.8,16,367,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk;insurance_verification_missing,AI Receptionist (consistent tone);Insurance Eligibility Verification Workflow,,
C,19.85,phoenix,Dental Care of Mesa,,,,+1 480-290-7777,,http://www.smilemesa.com/,"6610 E Baseline Rd STE 104, Mesa, AZ 85206, United States",https://www.google.com/maps/place/Dental+Care+of+Mesa/data=!4m7!3m6!1s0x872bae49e9c69c05:0x83689de5712d248a!8m2!3d33.379862!4d-111.690915!16s%2Fg%2F1s04j6rtc!19sChIJBZzG6UmuK4cRiiQtceWdaIM?authuser=0&hl=en&rclk=1,,,,,,missed_calls_unreachable,2,"I haven’t been to this office in 3/4 years. They continue to send bills (now with finance changes) for services NEVER rendered. I asked about pricing for whitening service YEARS ago, and was given a quote. I had dental coverage at the time that would cover teeth whitening. As this is a rare offering",Extremely disappointed. First visit takes 2 hours for xrays. They expect you to come back a second time to get your teeth cleaned. So they can charge my insurance for a lot of unnecessary work and I still have to take off again to see a hygienist. The office manager was very condescending and not he,1,1,Voice AI for Dental (AI Receptionist),silverthreadlabs.com/services/voice-agents/dental,414,4.9,7,414,FALSE,,FALSE,,0,FALSE,FALSE,,https://www.facebook.com/DentalCareofMesa/?fref=ts,https://www.instagram.com/dental_care_of_mesa/,,https://www.yelp.com/biz/dental-care-of-mesa-mesa,,,missed_calls_unreachable;staff_rude_front_desk,AI Receptionist (consistent tone);Voice AI for Dental (AI Receptionist),no_email_found,
C,19.8,phoenix,Open Wide Dental - Phoenix,,,,+1 602-806-9999,,https://openwidedentalaz.com/?utm_source=GMBListing&utm_medium=Organic,"6520 N 7th Ave Suite 1, Phoenix, AZ 85013, United States",https://www.google.com/maps/place/Open+Wide+Dental+-+Phoenix/data=!4m7!3m6!1s0x872b6d326d0bded5:0x5274fa89aafaa268!8m2!3d33.5314903!4d-112.0826326!16s%2Fg%2F1v9gkgmb!19sChIJ1d4LbTJtK4cRaKL6qon6dFI?authuser=0&hl=en&rclk=1,,,,,,after_hours_emergency,2,"I Google periodontist in my area and OWD was recommended. I have a bit of an emergency and needed to see someone right away. I made an appointment on online & over the phone to make sure they understood what I needed. I was VERY specific in what my dental issues were, and that I need a periodontist","Dental hygienist is great; front office staff is unprofessional, argumentative, and contributed to Open Wide Dental to lose another patient.

UPDATE: it's sad when a sitting American President treats people disgracefully! It's even more sad when a member in the LGBTQ+ community acts the same way, bu",1,1,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,857,4.9,13,848,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk;after_hours_emergency,AI Receptionist (consistent tone);After-Hours Voice Coverage,open_error,
C,19.73,tampa,Gassler Dental,,,,+1 813-774-6876,,https://gasslerdentaltampa.com/,"507 E Jackson St, Tampa, FL 33602, United States",https://www.google.com/maps/place/Gassler+Dental/data=!4m7!3m6!1s0x88c2c48b6c29aff3:0xd223ace7c0edfd50!8m2!3d27.9474599!4d-82.4552809!16s%2Fg%2F1tx_746h!19sChIJ868pbIvEwogRUP3twOesI9I?authuser=0&hl=en&rclk=1,,,,,,after_hours_emergency,2,"I was a loyal customer of Gassler dental for 4 years, even keeping them after moving 30 mins away because I liked Jaclyn and my cleaning tech so much. Their receptionist, Jaclyn, is amazing and super sweet, but their new office person, Victoria I think, is rude and unprofessional. I asked that she p","I came in last week for a routine cleaning and had an extremely disappointing experience. I want to note first that the dental assistant, Victoria, was very kind and professional — I have nothing negative to say about her.

Unfortunately, my experience with the dental hygienist was the opposite. Thr",1,1,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,129,4.8,6,129,FALSE,,FALSE,,0,FALSE,FALSE,,https://www.facebook.com/Gassler-Dental-2509227759216255/,,,,,,staff_rude_front_desk;after_hours_emergency,AI Receptionist (consistent tone);After-Hours Voice Coverage,no_email_found,
C,19.68,austin,Bowcutt Dental,,,,+1 512-379-6571,,https://bowcuttdental.com/,"2501 S Lakeline Blvd, Cedar Park, TX 78613, United States",https://www.google.com/maps/place/Bowcutt+Dental/data=!4m7!3m6!1s0x865b329d3e4befcd:0x6057a7bf62f01a0b!8m2!3d30.4763071!4d-97.8168884!16s%2Fg%2F1ttdyw9f!19sChIJze9LPp0yW4YRCxrwYr-nV2A?authuser=0&hl=en&rclk=1,,,,,Kevin Bowcutt;Kevin Bowcutt,after_hours_emergency,2,"The visit and cleaning was great, however I left feeling confused about what I should do about my cracked molar.  The Doctor told me we should cap it before it becomes an emergency situation.  When I asked the hygienist who I talk to about scheduling it, she said oh he doesn’t like to do those unles","I am really disappointed with dr Bowcutt’s office and the way his staff treated me and my kids. We had great experiences with dentists before but as we moved I wanted to find a dental office in my neighborhood.
During my daughter’s first appointment the hygienist took my daughter to take a picture (",3,1,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,781,4.9,13,736,FALSE,,FALSE,,0,FALSE,FALSE,,https://www.facebook.com/bowcuttdds,https://www.instagram.com/bowcuttdental/?hl=en,,https://www.yelp.com/biz/bowcutt-dental-cedar-park?uid=pnN98fXCeFLwMsCxcUS_QA&utm_campaign=www_business_share_popup&utm_medium=copy_link&utm_source=(direct),,,staff_rude_front_desk;after_hours_emergency,AI Receptionist (consistent tone);After-Hours Voice Coverage,no_email_found,
C,19.54,phoenix,Aesthetic Family Dental Care,welcome@myazsmile.com,welcome@myazsmile.com,,+1 480-218-8800,,https://www.myazsmile.com/,"6626 E Baseline Rd STE 101, Mesa, AZ 85206, United States",https://www.google.com/maps/place/Aesthetic+Family+Dental+Care/data=!4m7!3m6!1s0x872bae49d8c46705:0x2fffb4a7bd6969a3!8m2!3d33.3802273!4d-111.6901351!16s%2Fg%2F1ts_721p!19sChIJBWfE2EmuK4cRo2lpvae0_y8?authuser=0&hl=en&rclk=1,,,,,,staff_rude_front_desk,2,"⭐️ 1-Star Review

My experience with the front desk, specifically Heaven, the after-treatment coordinator, was upsetting and unprofessional. I felt dismissed and invalidated, and was told “Maybe he’s just not the right doctor for you, Cheryl,” along with being told the dentist was doing me a favor b",During my appointment I witnessed a back office manager being incredibly rude and cursing at another employee. She had introduced herself to me when she brought me to my room but I cant remember her name. Ive never met the other girl with shorter hair but she stayed quiet the entire time which hones,1,1,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,3252,5.0,32,1000,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk;long_wait_in_chair,AI Receptionist (consistent tone);Workflow Automation (Scheduling),,
C,19.53,austin,Parmer Lane Family Dentistry,info@keepaustinsmiling.com,info@keepaustinsmiling.com,agent_browser_crawl,+1 512-255-7001,,http://www.keepaustinsmiling.com/,"3704 W Parmer Ln, Austin, TX 78727, United States",https://www.google.com/maps/place/Parmer+Lane+Family+Dentistry/data=!4m7!3m6!1s0x8644cc3afecc6a19:0x813a377834352b08!8m2!3d30.4246772!4d-97.7114593!16s%2Fg%2F1td6yhst!19sChIJGWrM_jrMRIYRCCs1NHg3OoE?authuser=0&hl=en&rclk=1,,,,,Lucinda A. Garcia;Hermann Hinze,after_hours_emergency,1,We have been going to Parmer FAMILY Dentist a few years; our recent experience has lead us to no longer value their services.  My husband had an absess on a tooth that had been worked on from this office a few months ago.  He emailed the office requesting an appointment 6-7 days ago and we still hav,"The dentist office is very nice, the staff is incredibly friendly and I have nothing bad to say about that. However, I went in for a simple cleaning, I was a new patient so I expected to get xrays and everything done and was anticipating being there for a while. After I was there for two hours, or m",1,2,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,324,4.9,11,323,FALSE,,FALSE,,0,FALSE,FALSE,,https://www.facebook.com/ParmerLaneFamilyDentistry/,https://www.instagram.com/parmerlane_familydentistry/,,,,,after_hours_emergency,After-Hours Voice Coverage,ok,
C,19.24,tampa,Habana Dental Care,info@habanadentalcare.com,info@habanadentalcare.com,google_maps,+1 813-873-0271,,https://www.habanadentalcare.com/,"4812 N Habana Ave, Tampa, FL 33614, United States",https://www.google.com/maps/place/Habana+Dental+Care/data=!4m7!3m6!1s0x88c2c3e59c9573db:0xc53febe1572840d6!8m2!3d27.9898195!4d-82.4888921!16s%2Fg%2F1th24ljq!19sChIJ23OVnOXDwogR1kAoV-HrP8U?authuser=0&hl=en&rclk=1,,,,,,no_show_reminder_missing,2,"This is the worst dentist ever!! At least the male dentist is the worst! He talked to my mother with no patience, he talked to his staff horribly after his assistant asked his to repay himself he said “ nevermind I’ll tell you later” and he never did. This is just the worst dentist ever. Wouldn’t re","Receptionists so nice and polite.
Dr changing treatment plan last minute adding other services without good explanation to client.
Dr prevention technique only blaming client,and  making them  feel guilty, instead  of educate  them about the problem.
Office manager Marya also  she is the one managin",1,1,Automated Appointment Reminders,silverthreadlabs.com/services/voice-agents/outbound-campaigns,411,4.8,19,410,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk;no_show_reminder_missing,AI Receptionist (consistent tone);Automated Appointment Reminders,,
C,19.24,austin,The Tooth Inc,toothinctx@gmail.com,toothinctx@gmail.com,,+1 512-593-1874,,https://www.toothinctx.com/,"1700 E Oltorf St #100, Austin, TX 78741, United States",https://www.google.com/maps/place/The+Tooth+Inc/data=!4m7!3m6!1s0x8644b5a4835bf275:0xe77fe0040169d06c!8m2!3d30.2337625!4d-97.7395295!16s%2Fg%2F11j1k47fhg!19sChIJdfJbg6S1RIYRbNBpAQTgf-c?authuser=0&hl=en&rclk=1,,,,,,after_hours_emergency,2,"My experience at The Tooth Inc. for wisdom teeth extraction was deeply disappointing and concerning. Despite being aware of my severe anxiety, I was given valium for anxiety and laughing gas. (I did not have anesthesia) All four wisdom teeth were removed, with the bottom two being severely impacted","I went to get a deep cleaning done, having my insurance covering that part. Being told it’s covered, when we started discussing what else i needed done. The owner/dentist herself was very short tempered and rude. Wouldn’t let me talk, all I was trying to explain was that I was told my deep cleaning",1,1,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,559,5.0,6,544,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk;after_hours_emergency,AI Receptionist (consistent tone);After-Hours Voice Coverage,,
