tier,reachability_representative,metro,title,best_email,all_emails,phone,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,pocs,primary_contact,primary_contact_channel
A,Roman Aminov,new york,Roman Aminov Estate Law firm of Queens,info@aminovlaw.com,info@aminovlaw.com,+1 347-766-2685,https://www.aminovlaw.com,"147-17 Union Tpke, Kew Gardens Hills, NY 11367, United States",https://www.google.com/maps/place/Roman+Aminov+Estate+Law+firm+of+Queens/data=!4m7!3m6!1s0x89c260ec4c4dd631:0xba098b390fe25620!8m2!3d40.718472!4d-73.814808!16s%2Fg%2F1hc119h_6!19sChIJMdZNTOxgwokRIFbiDzmLCbo,https://www.facebook.com/AminovLaw/,,https://www.linkedin.com/authwall?trk=gf&trkInfo=AQF7tqPNkXTfLQAAAXcTp9hYcR0UagkEqt7XSGldXjX6WAzR6xYJVD_0W0jcU9OLm2V-zdlc4YmR8YrX7A2-AFpR4LuFSAxGt69mpjKBJ6rbI0FJ-R9tCFXezKyIyJrhDJG2cYs=&originalReferer=&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fin%2Faminovlaw;https://www.linkedin.com/authwall?trk=gf&trkInfo=AQFMipT2ZAjvQgAAAXcJljlA6L4kErUGXZGXRIIpP9l0MGjBKmWSBYPzwJfQc70g0_PeUFlK0dP7y1B0VAotMdX913-RoDfbs2NFuYVQFE3MBW0cn4-gHR0XOBiMLAaSCSTz-9s=&originalReferer=http://localhost/&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fin%2Faminovlaw;https://www.linkedin.com/in/aminovlaw,,,,Roman Aminov,Founder / Managing Partner,https://www.linkedin.com/in/aminovlaw/,Roman Aminov,Roman Aminov,https://www.linkedin.com/in/aminovlaw/
A,Greg C. Gorodetsky,new york,Gorodetsky Law Group,springweal@aol.com,springweal@aol.com;glaw@gorodetsky-law.com,+1 917-865-5740,http://www.gorodetsky-law.com,"1723 E 12th St, Brooklyn, NY 11229, United States",https://www.google.com/maps/place/Gorodetsky+Law+Group/data=!4m7!3m6!1s0x89c244ecbf3b8729:0xb1262d164293ca8c!8m2!3d40.607358!4d-73.960664!16s%2Fg%2F11bwymyrt7!19sChIJKYc7v-xEwokRjMqTQhYtJrE,https://www.facebook.com/gorodetskylaw/,,,https://www.yelp.com/biz/gorodetsky-law-group-brooklyn,,,Greg C. Gorodetsky,Founder / Principal Attorney,https://www.linkedin.com/in/gregcgorodetsky/,Greg C. Gorodetsky;Michael A. Gorodetsky,Greg C. Gorodetsky,https://www.linkedin.com/in/gregcgorodetsky/
A,Jimmy Solomos,new york,"Queens Family Lawyers & Divorce Lawyers / Solomos & Storms, PLLC",,,+1 718-278-5900,https://solomosstorms.com,"33-08 Broadway, New York, NY 11106, United States","https://www.google.com/maps/place/Queens+Family+Lawyers+%26+Divorce+Lawyers+%2F+Solomos+%26+Storms,+PLLC/data=!4m7!3m6!1s0x89c25f3a04d69387:0x8925322187c54f98!8m2!3d41.0695032!4d-73.8536114!16s%2Fg%2F1vfzg24v!19sChIJh5PWBDpfwokRmE_FhyEyJYk",,,,,,,Jimmy Solomos,"Founding Partner, Attorney at Law",https://www.linkedin.com/in/jimmy-solomos-esq-93227a263/,Jimmy Solomos;Derrick Storms,Jimmy Solomos,https://www.linkedin.com/in/jimmy-solomos-esq-93227a263/
A,Maria Teresa Mateo,new york,Maria Mateo PC,mariamateolaw@gmail.com,mariamateolaw@gmail.com,+1 718-268-0384,https://mariamateolaw.com,"125-10 Queens Blvd Ste 320, Kew Gardens, NY 11415, United States",https://www.google.com/maps/place/Maria+Mateo+PC/data=!4m7!3m6!1s0x89c25e20d3ed9fef:0xca4fd058f294d90c!8m2!3d40.7119138!4d-73.8263637!16s%2Fg%2F1td2159q!19sChIJ75_t0yBewokRDNmU8ljQT8o,https://www.facebook.com/mariamateolaw/;https://www.facebook.com/mariamateolaw/reviews/,https://www.instagram.com/maria.mateolaw/,https://www.linkedin.com/in/maria-mateo-b67126150/,https://www.yelp.com/biz/maria-mateo-law-kew-gardens,https://www.tiktok.com/@mariamateolaw,https://www.youtube.com/channel/UCP-g_y4I0honbwxs4viortA/videos;https://www.youtube.com/watch?v=YOFYXZyco1A,Maria Teresa Mateo,Founder / Owner,https://www.linkedin.com/in/maria-mateo-b67126150/,Maria Teresa Mateo;Get Free,Maria Teresa Mateo,https://www.linkedin.com/in/maria-mateo-b67126150/
A,Karra L. Kingston,new york,Karra L. Kingston Esq.,karra@klkbankruptcylawyer.com,karra@klkbankruptcylawyer.com,+1 973-979-9078,https://bankruptcylawnynj.com,"3710 John F. Kennedy Blvd, Union City, NJ 07087, United States",https://www.google.com/maps/place/Karra+L.+Kingston+Esq./data=!4m7!3m6!1s0x89c258275205e8af:0x9175c172a8dc105c!8m2!3d40.7762052!4d-74.0293038!16s%2Fg%2F11c45lqm58!19sChIJr-gFUidYwokRXBDcqHLBdZE,https://www.facebook.com/bankruptcyattorney110290;https://www.facebook.com/bankruptcyattorney110290/,https://www.instagram.com/karra_l_kingston_esq/,http://linkedin.com/in/karra-kingston-esq-728053172;https://www.linkedin.com/in/bonomo-bonomo-728053172/,https://www.yelp.com/biz/karra-l-kingston-esq-staten-island,,,Karra L. Kingston,Founder / Managing Attorney,https://www.linkedin.com/in/bonomo-bonomo-728053172/,Karra L. Kingston,Karra L. Kingston,https://www.linkedin.com/in/bonomo-bonomo-728053172/
A,David S. Levy,new york,"LEVY & BORUKH, PLLC",Levy-Borukh-Law-Icon-BLK@2x-150x150.png,Levy-Borukh-Law-Icon-BLK@2x-150x150.png;Levy-Borukh-Law-Logo-Horizontal@2x-480x116.png;levy-borukh-law-icon-blk@2x-150x150.png;levy-borukh-law-logo-horizontal@2x-480x116.png,+1 888-529-1911,https://levyborukhlaw.com,"105-52 Cross Bay Blvd, Ozone Park, NY 11417, United States","https://www.google.com/maps/place/LEVY+%26+BORUKH,+PLLC/data=!4m7!3m6!1s0x89c25f8415175cfb:0x8a285bac5bc1240b!8m2!3d40.6788763!4d-73.8446852!16s%2Fg%2F11sks8ssv3!19sChIJ-1wXFYRfwokRCyTBW6xbKIo",https://www.facebook.com/LEVYBORUKHLAW,https://www.instagram.com/levyborukhlaw/,https://www.linkedin.com/company/levy-borukh-pllc,,,,David S. Levy,Name Partner,https://www.linkedin.com/in/david-s-levy-esq-58806941,David S. Levy;Moshe Borukh;Daniel M. Akilov;Levy Borukh,David S. Levy,https://www.linkedin.com/in/david-s-levy-esq-58806941
A,Vincent P. White,new york,Law Office of Vincent P. White,,,+1 646-698-8990,https://www.nycjobattorney.com,"757 3rd Ave 20th Floor, New York, NY 10017, United States",https://www.google.com/maps/place/Law+Office+of+Vincent+P.+White/data=!4m7!3m6!1s0x89c258fcc16f59ad:0xc0027188d7b601e0!8m2!3d40.7557918!4d-73.9702492!16s%2Fg%2F11c70h0_gm!19sChIJrVlvwfxYwokR4AG214hxAsA,,,,,,,Vincent P. White,Founding Partner,https://www.linkedin.com/in/nycemploymentattorney/,Vincent P. White;Michael P. Hilferty,Vincent P. White,https://www.linkedin.com/in/nycemploymentattorney/
A,John R. Merlino Jr.,new york,Merlino & Gonzalez,info@realestateplanninglaw.com,info@realestateplanninglaw.com,+1 718-698-2200,http://realestateplanninglaw.com,"394 Manor Rd, Staten Island, NY 10314, United States",https://www.google.com/maps/place/Merlino+%26+Gonzalez/data=!4m7!3m6!1s0x89c3cbca4f25012b:0x21f4731f466fd9e3!8m2!3d40.6182315!4d-74.1238698!16s%2Fg%2F126406njx!19sChIJKwElT8rLw4kR49lvRh9z9CE,https://www.facebook.com/MerlinoGonzalez/?view_public_for=162434263774583,,https://www.linkedin.com/company/the-law-firm-of-merlino-and-gonzalez?trk=biz-companies-cym,,,,John R. Merlino Jr.,Partner & Co-Founder,https://www.linkedin.com/in/john-r-merlino-jr-99385057,John R. Merlino Jr.;Kenneth A. Gonzalez,John R. Merlino Jr.,https://www.linkedin.com/in/john-r-merlino-jr-99385057
A,Jeffrey B. Peltz,new york,"Jeffrey B. Peltz, P.C.",,,+1 718-625-0800,https://www.aaalawyer.com,"225 Broadway #1900, New York, NY 10007, United States","https://www.google.com/maps/place/Jeffrey+B.+Peltz,+P.C./data=!4m7!3m6!1s0x89c25a4916262c47:0x12414772a0de7223!8m2!3d40.7117496!4d-74.0086667!16s%2Fg%2F1v3lqwm5!19sChIJRywmFklawokRI3LeoHJHQRI",https://www.facebook.com/JeffreyBPeltzPC,,https://www.linkedin.com/in/jeffreypeltz,,,,Jeffrey B. Peltz,Founder / Principal Attorney,https://www.linkedin.com/in/jeffreypeltz/,Jeffrey B. Peltz;New York;Living Will,Jeffrey B. Peltz,https://www.linkedin.com/in/jeffreypeltz/
A,Gregory D. Stone,new york,"Fisher Stone, P.C.",,,+1 212-256-1877,https://fisherstonelaw.com,"42 Broadway #1744, BOWLING GREEN, NY 10004, United States","https://www.google.com/maps/place/Fisher+Stone,+P.C./data=!4m7!3m6!1s0x89c25900c690a93f:0x3229764e28d304cf!8m2!3d40.7059768!4d-74.0126087!16s%2Fg%2F1ptwh9471!19sChIJP6mQxgBZwokRzwTTKE52KTI",https://www.facebook.com/fisherstonelaw/,https://www.instagram.com/fisherstonelaw/,https://www.linkedin.com/company/fisher-stone-law/,,https://www.tiktok.com/@fisherstonelaw,https://www.youtube.com/channel/UCT2N5Ai4y55_91eMfs8ptiw,Gregory D. Stone,Co-Founder / Founding Partner,https://www.linkedin.com/in/fsgregorystone/,Lowrance Fisher;Gregory D. Stone;Gregory Stone;Jessica Yakubov,Gregory D. Stone,https://www.linkedin.com/in/fsgregorystone/
A,Michael V. Kaplen,new york,"De Caro & Kaplen, LLP",help@brainlaw.com,help@brainlaw.com,+1 212-732-2262,http://www.brainlaw.com,"228 E 45th St Ste 1100, New York, NY 10017, United States","https://www.google.com/maps/place/De+Caro+%26+Kaplen,+LLP/data=!4m7!3m6!1s0x89c2bee315a67961:0x94b4109952c361ff!8m2!3d40.7519151!4d-73.9718282!16s%2Fg%2F1vxzbk94!19sChIJYXmmFeO-wokR_2HDUpkQtJQ",https://www.facebook.com/brainlaw,,https://www.linkedin.com/company/the-brain-injury-law-firm/,,,https://www.youtube.com/@decarokaplenllp3391/videos;https://www.youtube.com/channel/UCz8lYsztM1xERBsMSM-hccg;https://www.youtube.com/watch?v=nS0F_k4GT9Y;https://www.youtube.com/watch?v=sKNBeMiapuA,Michael V. Kaplen,Senior Partner / Name Partner,https://www.linkedin.com/in/michaelkaplen,Shana De Caro;Michael V. Kaplen,Michael V. Kaplen,https://www.linkedin.com/in/michaelkaplen
A,Jules Martin Haas,new york,Jules Martin Haas Attorney at Law,jules.haas@verizon.net,jules.haas@verizon.net,+1 212-355-2575,http://www.juleshaasattorney.com,"488 Madison Ave #1120, New York, NY 10022, United States",https://www.google.com/maps/place/Jules+Martin+Haas+Attorney+at+Law/data=!4m7!3m6!1s0x89c258e33e439397:0xfbd795d8ef54fb15!8m2!3d40.7588751!4d-73.9752505!16s%2Fg%2F1vqmk8kg!19sChIJl5NDPuNYwokRFftU79iV1_s,https://www.facebook.com/Jules-Martin-Haas-Attorney-at-Law-471869906192544/,,https://www.linkedin.com/in/julesmhaas,,,,Jules Martin Haas,Owner / Attorney at Law,https://www.linkedin.com/in/julesmhaas,Jules Martin Haas;New York,Jules Martin Haas,https://www.linkedin.com/in/julesmhaas
A,"Judy S. Mock, Esq.",new york,The Law Office of Judy S. Mock P.C,judy@judymocklaw.com,judy@judymocklaw.com,+1 718-490-7177,http://judymocklaw.com,"26 Court St #711, Brooklyn, NY 11242, United States",https://www.google.com/maps/place/The+Law+Office+of+Judy+S.+Mock+P.C/data=!4m7!3m6!1s0x89c25a4917a15647:0x593f32603b020ecf!8m2!3d40.6933449!4d-73.9909706!16s%2Fg%2F11c3tpms7x!19sChIJR1ahF0lawokRzw4CO2AyP1k,https://www.facebook.com/profile.php?id=100095515927616%20,https://www.instagram.com/judymocklaw,https://www.linkedin.com/in/judy-mock-32458628/%20%20%20,,,,"Judy S. Mock, Esq.",Founder / Owner,https://www.linkedin.com/in/judy-mock-32458628/,"Judy S. Mock, Esq.","Judy S. Mock, Esq.",https://www.linkedin.com/in/judy-mock-32458628/
A,Joseph F. Sullivan,new york,Sullivan Brill Personal Injury Attorneys,,,+1 212-566-1000,https://www.sullivanbrillfirm.com,"110 E 59th St Fl 23, New York, NY 10022, United States",https://www.google.com/maps/place/Sullivan+Brill+Personal+Injury+Attorneys/data=!4m7!3m6!1s0x89c25a174229ec47:0xd658df794326f709!8m2!3d40.7623565!4d-73.9693611!16s%2Fg%2F1v6qjjt4!19sChIJR-wpQhdawokRCfcmQ3nfWNY,https://www.facebook.com/sullivanbrill,,https://www.linkedin.com/in/joseph-sullivan-b499546/,,,,Joseph F. Sullivan,Founding Partner,https://www.linkedin.com/in/joseph-sullivan-b499546/,Joseph F. Sullivan;Steven Brill;James Healy;Joseph Sullivan,Joseph F. Sullivan,https://www.linkedin.com/in/joseph-sullivan-b499546/
A,George Gilmer,new york,"The Gilmer Law Firm, PLLC",gilmerlawfirmpllc@gmail.com,gilmerlawfirmpllc@gmail.com,+1 718-864-2011,http://gilmerlegal.com,"15 MetroTech Center 7th fl, Brooklyn, NY 11201, United States","https://www.google.com/maps/place/The+Gilmer+Law+Firm,+PLLC/data=!4m7!3m6!1s0x89c25a49164285e5:0x21a73dc632dfd5ca!8m2!3d40.6939701!4d-73.9843873!16s%2Fg%2F11b62scf2c!19sChIJ5YVCFklawokRytXfMsY9pyE",https://www.facebook.com/people/Law-Office-of-George-M-Gilmer-Esq/100066598787065/,,https://www.linkedin.com/in/gilmerlaw,,,,George Gilmer,Attorney,https://www.linkedin.com/in/gilmerlaw,George Gilmer,George Gilmer,https://www.linkedin.com/in/gilmerlaw
A,Keetick L. Sanchez,new york,"K L Sanchez Law Office, P.C. | Construction Accident Attorney and Car Accident Lawyer",accidentlawny1@gmail.com,accidentlawny1@gmail.com,+1 646-701-7990,https://accidentlawyer-queens.com,"37-06 82nd St #304, Jackson Heights, NY 11372, United States","https://www.google.com/maps/place/K+L+Sanchez+Law+Office,+P.C.+%7C+Construction+Accident+Attorney+and+Car+Accident+Lawyer/data=!4m7!3m6!1s0x89c25f9c6f513ef3:0x25e1ac4370377370!8m2!3d40.7494319!4d-73.8845903!16s%2Fg%2F11pv28q70n!19sChIJ8z5Rb5xfwokRcHM3cEOs4SU",,,,,,,Keetick L. Sanchez,Founder / Principal Attorney,https://www.linkedin.com/in/keetick-l-sanchez-esq-2960a368,Keetick L. Sanchez,Keetick L. Sanchez,https://www.linkedin.com/in/keetick-l-sanchez-esq-2960a368
A,Joseph D. Nohavicka,new york,Pardalis & Nohavicka Lawyers,,,+1 718-777-0400,http://pnlawyers.com,"29-20 23rd Ave 4th floor, Astoria, NY 11105, United States",https://www.google.com/maps/place/Pardalis+%26+Nohavicka+Lawyers/data=!4m7!3m6!1s0x89c25f3a38370e83:0x980ebbf6d0ea0b22!8m2!3d40.7745521!4d-73.9133463!16s%2Fg%2F12jm5kk7n!19sChIJgw43ODpfwokRIgvq0Pa7Dpg,https://www.facebook.com/newyorkcitylawyers/;https://www.facebook.com/pg/newyorkcitylawyers/reviews,https://www.instagram.com/pnlawyers/,https://www.linkedin.com/company/pnlawyers,https://www.yelp.com/biz/pardalis-and-nohavicka-lawyers-manhattan-new-york,,https://www.youtube.com/c/PardalisNohavickaLLPNewYork/videos;https://www.youtube.com/channel/UCKVJaAah_yqySws0hmgXlcA,Joseph D. Nohavicka,Founding Partner,https://www.linkedin.com/in/joseph-d-nohavicka-b812276/,Joseph D. Nohavicka;Taso Pardalis;Todd Sherman,Joseph D. Nohavicka,https://www.linkedin.com/in/joseph-d-nohavicka-b812276/
A,Brandon J. Broderick,new york,"Brandon J. Broderick, Personal Injury Attorney at Law",,,+1 877-239-5098,https://www.brandonjbroderick.com/brooklyn-office,"6400 18th Ave second floor, Brooklyn, NY 11204, United States","https://www.google.com/maps/place/Brandon+J.+Broderick,+Personal+Injury+Attorney+at+Law/data=!4m7!3m6!1s0x89c2455fac4a0d9f:0xc36275afeeb81e52!8m2!3d40.6197829!4d-73.9898715!16s%2Fg%2F11s18h9p_r!19sChIJnw1KrF9FwokRUh647q91YsM",https://www.facebook.com/BrandonJBroderick,https://www.instagram.com/brandonjbroderick/,,,,https://www.youtube.com/channel/UCY-8Vsul9WFmV98Obh5CxRQ,Brandon J. Broderick,Founder / Owner (Founding Attorney),https://www.linkedin.com/in/brandon-j-broderick-a3582667/,Brandon J. Broderick;Matthew Broderick,Brandon J. Broderick,https://www.linkedin.com/in/brandon-j-broderick-a3582667/
A,Joseph Miklos,new york,"Silberstein & Miklos, P.C. | Personal Injury Attorneys",,,+1 718-204-8000,https://ask4sam.net/queens-personal-injury-attorney,"118-35 Queens Blvd Ste 400, Forest Hills, NY 11375, United States","https://www.google.com/maps/place/Silberstein+%26+Miklos,+P.C.+%7C+Personal+Injury+Attorneys/data=!4m7!3m6!1s0x89c26727fcb7b9b7:0x6d57b9fe5b3764b6!8m2!3d40.7153495!4d-73.830525!16s%2Fg%2F11f6113cqw!19sChIJt7m3_CdnwokRtmQ3W_65V20",https://www.facebook.com/Ask4Sam.net,,https://www.linkedin.com/company/silberstein-awad-&-miklos-p-c-/,,,,Joseph Miklos,Senior Partner / Name Partner,https://www.linkedin.com/in/ask4sam,Joseph Miklos;Robert A. Miklos,Joseph Miklos,https://www.linkedin.com/in/ask4sam
A,Kenneth Eiges,new york,"Eiges & Orgel, PLLC",,,+1 347-848-1850,https://www.divorcelawfirmnewyork.com/brooklyn-family-law-attorney,"233 Broadway #2205, New York, NY 10279, United States","https://www.google.com/maps/place/Eiges+%26+Orgel,+PLLC/data=!4m7!3m6!1s0x89c25a1858bf530b:0x3f2a9fcb00026c54!8m2!3d40.7124145!4d-74.0081262!16s%2Fg%2F1tdf28fg!19sChIJC1O_WBhawokRVGwCAMufKj8",https://www.facebook.com/people/Eiges-Orgel-PLLC/100040334874581/,,https://www.linkedin.com/company/eiges-&-orgel/about/,https://www.yelp.com/biz/eiges-and-orgel-new-york-3,,,Kenneth Eiges,Founding Partner,https://www.linkedin.com/in/kenneth-eiges-14075848/,Kenneth Eiges;Scott I. Orgel,Kenneth Eiges,https://www.linkedin.com/in/kenneth-eiges-14075848/
A,Tony Mirvis,new york,"The Mirvis Law Firm, P.C",impallari@gmail.com,impallari@gmail.com;team@latofonts.com,+1 718-300-1678,https://www.mirvislaw.com,"28 Dooley St 3rd Fl, Brooklyn, NY 11235, United States","https://www.google.com/maps/place/The+Mirvis+Law+Firm,+P.C/data=!4m7!3m6!1s0x89c2458298a4791d:0x7de44cf1212ec103!8m2!3d40.5843681!4d-73.9453045!16s%2Fg%2F1260j2281!19sChIJHXmkmIJFwokRA8EuIfFM5H0",,,,,,,Tony Mirvis,Owner / Founder,https://www.linkedin.com/in/tony-mirvis-212a094/,Tony Mirvis,Tony Mirvis,https://www.linkedin.com/in/tony-mirvis-212a094/
A,Deborah G. Fiss,new york,"Deborah G. Fiss, Esq. Law Office",fisslaw@aol.com,fisslaw@aol.com,+1 718-898-0088,http://deborahgfiss.com,"37-06 82nd St Ste 202, Jackson Heights, NY 11372, United States","https://www.google.com/maps/place/Deborah+G.+Fiss,+Esq.+Law+Office/data=!4m7!3m6!1s0x89c25fa8c2279015:0xbfb063e97a58e48c!8m2!3d40.7494439!4d-73.8845587!16s%2Fg%2F1tm69w5x!19sChIJFZAnwqhfwokRjORYeuljsL8",,,,,,,Deborah G. Fiss,Owner / Principal Attorney (Family & Divorce Law),https://www.linkedin.com/in/deborah-g-fiss-42119010,Deborah G. Fiss,Deborah G. Fiss,https://www.linkedin.com/in/deborah-g-fiss-42119010
A,Alex Shulman,new york,Shulman & Hill - Bronx Personal Injury Lawyer,,,+1 917-905-2659,https://shulman-hill.com/bronx/personal-injury-lawyer,"1200 Waters Pl Ste 306, Bronx, NY 10461, United States",https://www.google.com/maps/place/Shulman+%26+Hill+-+Bronx+Personal+Injury+Lawyer/data=!4m7!3m6!1s0x89c2f335080c3fb5:0x47323ef66e3db5d8!8m2!3d40.8528373!4d-73.837068!16s%2Fg%2F11hzd046wc!19sChIJtT8MCDXzwokR2LU9bvY-Mkc,https://www.facebook.com/ShulmanHillNYLegal,https://www.instagram.com/shulmanhill_law/,https://www.linkedin.com/company/shulman-&-hill/,,,https://www.youtube.com/@ShulmanHillLaw,Alex Shulman,Founding Partner and General Counsel,https://www.linkedin.com/in/alex-shulman-9a24b44b/,Alex Shulman;JJ Hill,Alex Shulman,https://www.linkedin.com/in/alex-shulman-9a24b44b/
A,Robert B. Rampulla,new york,Rampulla & Newstad LLP,,,+1 718-668-6800,http://www.rampullanewstad.com,"2675 Hylan Blvd, Staten Island, NY 10306, United States",https://www.google.com/maps/place/Rampulla+%26+Newstad+LLP/data=!4m7!3m6!1s0x89c249503dd6d561:0xfa88471ab6e5adb3!8m2!3d40.5671039!4d-74.1136041!16s%2Fg%2F1tf0rjfm!19sChIJYdXWPVBJwokRs63lthpHiPo,,,,,,,Robert B. Rampulla,Managing Partner (real estate),https://www.linkedin.com/in/robert-rampulla-1a10b330/,Robert B. Rampulla;William J. Newstad,Robert B. Rampulla,https://www.linkedin.com/in/robert-rampulla-1a10b330/
A,Patrick Binakis,new york,"The Law Offices of Patrick Binakis, P.C.",binakisp@gmail.com,binakisp@gmail.com,+1 718-626-2853,https://www.nystateforeclosuredefense.com,"28-60 31st St, Astoria, NY 11102, United States","https://www.google.com/maps/place/The+Law+Offices+of+Patrick+Binakis,+P.C./data=!4m7!3m6!1s0x89c25f12e3c993ed:0x552fca407575c126!8m2!3d40.7671605!4d-73.9213919!16s%2Fg%2F11c2l9mlhr!19sChIJ7ZPJ4xJfwokRJsF1dUDKL1U",https://www.facebook.com/lawofficesofpatrickbinakis,,https://www.linkedin.com/in/patrick-binakis-a682996b,,,,Patrick Binakis,President / Founder,https://www.linkedin.com/in/patrick-binakis-a682996b,Patrick Binakis,Patrick Binakis,https://www.linkedin.com/in/patrick-binakis-a682996b
A,Donald Scarinci,new york,Scarinci Hollenbeck,hbader@sh-law.com,hbader@sh-law.com;abomser@sh-law.com;dbrecher@sh-law.com;bfeffer@sh-law.com;jgiampolo@sh-law.com;khollenbeck@sh-law.com;skoop@sh-law.com;akronemeyer@sh-law.com;ckruk@sh-law.com;okryvenko@sh-law.com;elamons@sh-law.com;rmiller@sh-law.com;msheppeard@sh-law.com;aturiano@sh-law.com;info@sh-law.com,+1 212-286-0747,https://scarincihollenbeck.com/location/new-york,"519 8th Ave 25th Floor, New York, NY 10018, United States",https://www.google.com/maps/place/Scarinci+Hollenbeck/data=!4m7!3m6!1s0x89c25b3ece78827b:0x5fce79b498d5da0f!8m2!3d40.7533311!4d-73.9931825!16s%2Fg%2F11qn88wkb0!19sChIJe4J4zj5bwokRD9rVmLR5zl8,https://www.facebook.com/ScarinciHollenbeck,,https://www.linkedin.com/company/scarinci-hollenbeck-llc/;https://www.linkedin.com/in/hbader/,,,,Donald Scarinci,Founding & Managing Partner,https://www.linkedin.com/in/donaldscarinci/,Howard D. Bader;Anne H. Bomser;Dan Brecher;Bruce Feffer;John D. Giampolo;Kenneth J. Hollenbeck;Scott E. Koop;Amanda M. Kronemeyer;Carolyn E. Kruk;Oleksandr Kryvenko;Eric B. LaMons;Ryan O. Miller;Michael J. Sheppeard;Angela A. Turiano;Donald Scarinci,Donald Scarinci,https://www.linkedin.com/in/donaldscarinci/
A,Joseph Kornfeld,new york,Kornfeld Law Firm - Estate Planning Division,jason@kornfeldlawfirm.com,jason@kornfeldlawfirm.com;joekorlaw@gmail.com,+1 347-560-5678,http://www.kornfeldlawfirm.com,"1377 E 4th St Fl 3, Brooklyn, NY 11230, United States",https://www.google.com/maps/place/Kornfeld+Law+Firm+-+Estate+Planning+Division/data=!4m7!3m6!1s0x89c244c2d4a96ea9:0x26551c4e0e6753f5!8m2!3d40.6171284!4d-73.9712258!16s%2Fg%2F11f3_68ysm!19sChIJqW6p1MJEwokR9VNnDk4cVSY,https://www.facebook.com/KornfeldLawFirmEstatePlanning/,,https://www.linkedin.com/company/kornfeld-law-firm-estateplanning/,,,,Joseph Kornfeld,Founding Partner / Real Estate Attorney,,Joseph Kornfeld;Jason Kornfeld;Sam Stein,Joseph Kornfeld,https://www.facebook.com/KornfeldLawFirmEstatePlanning/
A,Jack Stern,new york,"STERN, STERN & FRUCHTMAN PC",attorney@ssflegal.com,attorney@ssflegal.com,+1 718-448-6767,https://ssflegal.com,"1189 Forest Ave, Staten Island, NY 10310, United States","https://www.google.com/maps/place/STERN,+STERN+%26+FRUCHTMAN+PC/data=!4m7!3m6!1s0x89c24dd74da1b221:0x50f7aa914f3aefd2!8m2!3d40.626713!4d-74.129669!16s%2Fg%2F1tv3plkt!19sChIJIbKhTddNwokR0u86T5Gq91A",https://www.facebook.com/SSFLEGAL;https://www.facebook.com/jack.stern.351,https://www.instagram.com/garrettfruchtmanesq/?hl=en,https://www.linkedin.com/company/jack-stern-attorney-at-law/about/;https://www.linkedin.com/in/garrett-m-fruchtman-29908527/;https://www.linkedin.com/in/michael-tannousis,,,,Jack Stern,Partner,,Jack Stern;Marissa J. Stern;Garrett M. Fruchtman,Jack Stern,https://www.linkedin.com/company/jack-stern-attorney-at-law/about/
